Release,Date from,Date to,Top 1 contributing companies,Top 2 contributing companies,Top 3 contributing companies,Top 4 contributing companies,Top 5 contributing companies,Top 10 contributing companies,Top 15 contributing companies,Top 20 contributing companies,Top 25 contributing companies,Top 30 contributing companies,Top 50 contributing companies,Top 100 contributing companies,Top 200 contributing companies,Top 500 contributing companies,Top 1000 contributing companies
01/2017,1/1/2017,2/1/2017,Docker,"Docker,NTT","Docker,NTT,Huawei","Docker,NTT,Huawei,IBM","Docker,NTT,Huawei,IBM,AWS","Docker,NTT,Huawei,IBM,AWS,Bobs Oil Field Service,Mirantis,Pivotal,Cloudflare,CurrencyFair.com","Docker,NTT,Huawei,IBM,AWS,Bobs Oil Field Service,Mirantis,Pivotal,Cloudflare,CurrencyFair.com,Fujitsu,HarmonyCloud,Microsoft","Docker,NTT,Huawei,IBM,AWS,Bobs Oil Field Service,Mirantis,Pivotal,Cloudflare,CurrencyFair.com,Fujitsu,HarmonyCloud,Microsoft","Docker,NTT,Huawei,IBM,AWS,Bobs Oil Field Service,Mirantis,Pivotal,Cloudflare,CurrencyFair.com,Fujitsu,HarmonyCloud,Microsoft","Docker,NTT,Huawei,IBM,AWS,Bobs Oil Field Service,Mirantis,Pivotal,Cloudflare,CurrencyFair.com,Fujitsu,HarmonyCloud,Microsoft","Docker,NTT,Huawei,IBM,AWS,Bobs Oil Field Service,Mirantis,Pivotal,Cloudflare,CurrencyFair.com,Fujitsu,HarmonyCloud,Microsoft","Docker,NTT,Huawei,IBM,AWS,Bobs Oil Field Service,Mirantis,Pivotal,Cloudflare,CurrencyFair.com,Fujitsu,HarmonyCloud,Microsoft","Docker,NTT,Huawei,IBM,AWS,Bobs Oil Field Service,Mirantis,Pivotal,Cloudflare,CurrencyFair.com,Fujitsu,HarmonyCloud,Microsoft","Docker,NTT,Huawei,IBM,AWS,Bobs Oil Field Service,Mirantis,Pivotal,Cloudflare,CurrencyFair.com,Fujitsu,HarmonyCloud,Microsoft","Docker,NTT,Huawei,IBM,AWS,Bobs Oil Field Service,Mirantis,Pivotal,Cloudflare,CurrencyFair.com,Fujitsu,HarmonyCloud,Microsoft"
02/2017,2/1/2017,3/1/2017,Docker,"Docker,IBM","Docker,IBM,NTT","Docker,IBM,NTT,Huawei","Docker,IBM,NTT,Huawei,HarmonyCloud","Docker,IBM,NTT,Huawei,HarmonyCloud,Cloudflare,AWS,Rancher,DaoCloud,Google","Docker,IBM,NTT,Huawei,HarmonyCloud,Cloudflare,AWS,Rancher,DaoCloud,Google,Intel","Docker,IBM,NTT,Huawei,HarmonyCloud,Cloudflare,AWS,Rancher,DaoCloud,Google,Intel","Docker,IBM,NTT,Huawei,HarmonyCloud,Cloudflare,AWS,Rancher,DaoCloud,Google,Intel","Docker,IBM,NTT,Huawei,HarmonyCloud,Cloudflare,AWS,Rancher,DaoCloud,Google,Intel","Docker,IBM,NTT,Huawei,HarmonyCloud,Cloudflare,AWS,Rancher,DaoCloud,Google,Intel","Docker,IBM,NTT,Huawei,HarmonyCloud,Cloudflare,AWS,Rancher,DaoCloud,Google,Intel","Docker,IBM,NTT,Huawei,HarmonyCloud,Cloudflare,AWS,Rancher,DaoCloud,Google,Intel","Docker,IBM,NTT,Huawei,HarmonyCloud,Cloudflare,AWS,Rancher,DaoCloud,Google,Intel","Docker,IBM,NTT,Huawei,HarmonyCloud,Cloudflare,AWS,Rancher,DaoCloud,Google,Intel"
03/2017,3/1/2017,4/1/2017,Docker,"Docker,IBM","Docker,IBM,NTT","Docker,IBM,NTT,Huawei","Docker,IBM,NTT,Huawei,Google","Docker,IBM,NTT,Huawei,Google,Red Hat,AWS,ZTE,CNCF,Cloudflare","Docker,IBM,NTT,Huawei,Google,Red Hat,AWS,ZTE,CNCF,Cloudflare,Liz Rice,CurrencyFair.com,HarmonyCloud,Rancher","Docker,IBM,NTT,Huawei,Google,Red Hat,AWS,ZTE,CNCF,Cloudflare,Liz Rice,CurrencyFair.com,HarmonyCloud,Rancher","Docker,IBM,NTT,Huawei,Google,Red Hat,AWS,ZTE,CNCF,Cloudflare,Liz Rice,CurrencyFair.com,HarmonyCloud,Rancher","Docker,IBM,NTT,Huawei,Google,Red Hat,AWS,ZTE,CNCF,Cloudflare,Liz Rice,CurrencyFair.com,HarmonyCloud,Rancher","Docker,IBM,NTT,Huawei,Google,Red Hat,AWS,ZTE,CNCF,Cloudflare,Liz Rice,CurrencyFair.com,HarmonyCloud,Rancher","Docker,IBM,NTT,Huawei,Google,Red Hat,AWS,ZTE,CNCF,Cloudflare,Liz Rice,CurrencyFair.com,HarmonyCloud,Rancher","Docker,IBM,NTT,Huawei,Google,Red Hat,AWS,ZTE,CNCF,Cloudflare,Liz Rice,CurrencyFair.com,HarmonyCloud,Rancher","Docker,IBM,NTT,Huawei,Google,Red Hat,AWS,ZTE,CNCF,Cloudflare,Liz Rice,CurrencyFair.com,HarmonyCloud,Rancher","Docker,IBM,NTT,Huawei,Google,Red Hat,AWS,ZTE,CNCF,Cloudflare,Liz Rice,CurrencyFair.com,HarmonyCloud,Rancher"
04/2017,4/1/2017,5/1/2017,Docker,"Docker,IBM","Docker,IBM,Huawei","Docker,IBM,Huawei,NTT","Docker,IBM,Huawei,NTT,Red Hat","Docker,IBM,Huawei,NTT,Red Hat,ZTE,Google,CNCF,Microsoft,Caelum","Docker,IBM,Huawei,NTT,Red Hat,ZTE,Google,CNCF,Microsoft,Caelum,Tonic,Alter Way,LunchBadger,Kinvolk,Intel","Docker,IBM,Huawei,NTT,Red Hat,ZTE,Google,CNCF,Microsoft,Caelum,Tonic,Alter Way,LunchBadger,Kinvolk,Intel,darkowlzz,CurrencyFair.com,China Cloud","Docker,IBM,Huawei,NTT,Red Hat,ZTE,Google,CNCF,Microsoft,Caelum,Tonic,Alter Way,LunchBadger,Kinvolk,Intel,darkowlzz,CurrencyFair.com,China Cloud","Docker,IBM,Huawei,NTT,Red Hat,ZTE,Google,CNCF,Microsoft,Caelum,Tonic,Alter Way,LunchBadger,Kinvolk,Intel,darkowlzz,CurrencyFair.com,China Cloud","Docker,IBM,Huawei,NTT,Red Hat,ZTE,Google,CNCF,Microsoft,Caelum,Tonic,Alter Way,LunchBadger,Kinvolk,Intel,darkowlzz,CurrencyFair.com,China Cloud","Docker,IBM,Huawei,NTT,Red Hat,ZTE,Google,CNCF,Microsoft,Caelum,Tonic,Alter Way,LunchBadger,Kinvolk,Intel,darkowlzz,CurrencyFair.com,China Cloud","Docker,IBM,Huawei,NTT,Red Hat,ZTE,Google,CNCF,Microsoft,Caelum,Tonic,Alter Way,LunchBadger,Kinvolk,Intel,darkowlzz,CurrencyFair.com,China Cloud","Docker,IBM,Huawei,NTT,Red Hat,ZTE,Google,CNCF,Microsoft,Caelum,Tonic,Alter Way,LunchBadger,Kinvolk,Intel,darkowlzz,CurrencyFair.com,China Cloud","Docker,IBM,Huawei,NTT,Red Hat,ZTE,Google,CNCF,Microsoft,Caelum,Tonic,Alter Way,LunchBadger,Kinvolk,Intel,darkowlzz,CurrencyFair.com,China Cloud"
05/2017,5/1/2017,6/1/2017,Docker,"Docker,IBM","Docker,IBM,NTT","Docker,IBM,NTT,Cloudflare","Docker,IBM,NTT,Cloudflare,Huawei","Docker,IBM,NTT,Cloudflare,Huawei,Google,CNCF,Red Hat,ZTE,Microsoft","Docker,IBM,NTT,Cloudflare,Huawei,Google,CNCF,Red Hat,ZTE,Microsoft,Alibaba,Windmill Engineering,AWS,China Cloud","Docker,IBM,NTT,Cloudflare,Huawei,Google,CNCF,Red Hat,ZTE,Microsoft,Alibaba,Windmill Engineering,AWS,China Cloud","Docker,IBM,NTT,Cloudflare,Huawei,Google,CNCF,Red Hat,ZTE,Microsoft,Alibaba,Windmill Engineering,AWS,China Cloud","Docker,IBM,NTT,Cloudflare,Huawei,Google,CNCF,Red Hat,ZTE,Microsoft,Alibaba,Windmill Engineering,AWS,China Cloud","Docker,IBM,NTT,Cloudflare,Huawei,Google,CNCF,Red Hat,ZTE,Microsoft,Alibaba,Windmill Engineering,AWS,China Cloud","Docker,IBM,NTT,Cloudflare,Huawei,Google,CNCF,Red Hat,ZTE,Microsoft,Alibaba,Windmill Engineering,AWS,China Cloud","Docker,IBM,NTT,Cloudflare,Huawei,Google,CNCF,Red Hat,ZTE,Microsoft,Alibaba,Windmill Engineering,AWS,China Cloud","Docker,IBM,NTT,Cloudflare,Huawei,Google,CNCF,Red Hat,ZTE,Microsoft,Alibaba,Windmill Engineering,AWS,China Cloud","Docker,IBM,NTT,Cloudflare,Huawei,Google,CNCF,Red Hat,ZTE,Microsoft,Alibaba,Windmill Engineering,AWS,China Cloud"
06/2017,6/1/2017,7/1/2017,Docker,"Docker,IBM","Docker,IBM,NTT","Docker,IBM,NTT,Huawei","Docker,IBM,NTT,Huawei,Google","Docker,IBM,NTT,Huawei,Google,AWS,Red Hat,Cloudflare,CNCF,ZTE","Docker,IBM,NTT,Huawei,Google,AWS,Red Hat,Cloudflare,CNCF,ZTE,Intel","Docker,IBM,NTT,Huawei,Google,AWS,Red Hat,Cloudflare,CNCF,ZTE,Intel","Docker,IBM,NTT,Huawei,Google,AWS,Red Hat,Cloudflare,CNCF,ZTE,Intel","Docker,IBM,NTT,Huawei,Google,AWS,Red Hat,Cloudflare,CNCF,ZTE,Intel","Docker,IBM,NTT,Huawei,Google,AWS,Red Hat,Cloudflare,CNCF,ZTE,Intel","Docker,IBM,NTT,Huawei,Google,AWS,Red Hat,Cloudflare,CNCF,ZTE,Intel","Docker,IBM,NTT,Huawei,Google,AWS,Red Hat,Cloudflare,CNCF,ZTE,Intel","Docker,IBM,NTT,Huawei,Google,AWS,Red Hat,Cloudflare,CNCF,ZTE,Intel","Docker,IBM,NTT,Huawei,Google,AWS,Red Hat,Cloudflare,CNCF,ZTE,Intel"
07/2017,7/1/2017,8/1/2017,Docker,"Docker,IBM","Docker,IBM,NTT","Docker,IBM,NTT,Huawei","Docker,IBM,NTT,Huawei,Cloudflare","Docker,IBM,NTT,Huawei,Cloudflare,darkowlzz,Microsoft,Oracle,HarmonyCloud,Google","Docker,IBM,NTT,Huawei,Cloudflare,darkowlzz,Microsoft,Oracle,HarmonyCloud,Google,viralkitty,Intel,AWS,CNCF","Docker,IBM,NTT,Huawei,Cloudflare,darkowlzz,Microsoft,Oracle,HarmonyCloud,Google,viralkitty,Intel,AWS,CNCF","Docker,IBM,NTT,Huawei,Cloudflare,darkowlzz,Microsoft,Oracle,HarmonyCloud,Google,viralkitty,Intel,AWS,CNCF","Docker,IBM,NTT,Huawei,Cloudflare,darkowlzz,Microsoft,Oracle,HarmonyCloud,Google,viralkitty,Intel,AWS,CNCF","Docker,IBM,NTT,Huawei,Cloudflare,darkowlzz,Microsoft,Oracle,HarmonyCloud,Google,viralkitty,Intel,AWS,CNCF","Docker,IBM,NTT,Huawei,Cloudflare,darkowlzz,Microsoft,Oracle,HarmonyCloud,Google,viralkitty,Intel,AWS,CNCF","Docker,IBM,NTT,Huawei,Cloudflare,darkowlzz,Microsoft,Oracle,HarmonyCloud,Google,viralkitty,Intel,AWS,CNCF","Docker,IBM,NTT,Huawei,Cloudflare,darkowlzz,Microsoft,Oracle,HarmonyCloud,Google,viralkitty,Intel,AWS,CNCF","Docker,IBM,NTT,Huawei,Cloudflare,darkowlzz,Microsoft,Oracle,HarmonyCloud,Google,viralkitty,Intel,AWS,CNCF"
08/2017,8/1/2017,9/1/2017,Docker,"Docker,IBM","Docker,IBM,Google","Docker,IBM,Google,NTT","Docker,IBM,Google,NTT,Microsoft","Docker,IBM,Google,NTT,Microsoft,Huawei,Cloudflare,ZTE,Adaptly,Oracle","Docker,IBM,Google,NTT,Microsoft,Huawei,Cloudflare,ZTE,Adaptly,Oracle,AnchorFree,ARM","Docker,IBM,Google,NTT,Microsoft,Huawei,Cloudflare,ZTE,Adaptly,Oracle,AnchorFree,ARM","Docker,IBM,Google,NTT,Microsoft,Huawei,Cloudflare,ZTE,Adaptly,Oracle,AnchorFree,ARM","Docker,IBM,Google,NTT,Microsoft,Huawei,Cloudflare,ZTE,Adaptly,Oracle,AnchorFree,ARM","Docker,IBM,Google,NTT,Microsoft,Huawei,Cloudflare,ZTE,Adaptly,Oracle,AnchorFree,ARM","Docker,IBM,Google,NTT,Microsoft,Huawei,Cloudflare,ZTE,Adaptly,Oracle,AnchorFree,ARM","Docker,IBM,Google,NTT,Microsoft,Huawei,Cloudflare,ZTE,Adaptly,Oracle,AnchorFree,ARM","Docker,IBM,Google,NTT,Microsoft,Huawei,Cloudflare,ZTE,Adaptly,Oracle,AnchorFree,ARM","Docker,IBM,Google,NTT,Microsoft,Huawei,Cloudflare,ZTE,Adaptly,Oracle,AnchorFree,ARM"
09/2017,9/1/2017,10/1/2017,Docker,"Docker,IBM","Docker,IBM,NTT","Docker,IBM,NTT,Google","Docker,IBM,NTT,Google,DaoCloud","Docker,IBM,NTT,Google,DaoCloud,ARM,Cloudflare,ZTE,Huawei,Letv Cloud Computing","Docker,IBM,NTT,Google,DaoCloud,ARM,Cloudflare,ZTE,Huawei,Letv Cloud Computing,Red Hat,Buildbot,CNCF","Docker,IBM,NTT,Google,DaoCloud,ARM,Cloudflare,ZTE,Huawei,Letv Cloud Computing,Red Hat,Buildbot,CNCF","Docker,IBM,NTT,Google,DaoCloud,ARM,Cloudflare,ZTE,Huawei,Letv Cloud Computing,Red Hat,Buildbot,CNCF","Docker,IBM,NTT,Google,DaoCloud,ARM,Cloudflare,ZTE,Huawei,Letv Cloud Computing,Red Hat,Buildbot,CNCF","Docker,IBM,NTT,Google,DaoCloud,ARM,Cloudflare,ZTE,Huawei,Letv Cloud Computing,Red Hat,Buildbot,CNCF","Docker,IBM,NTT,Google,DaoCloud,ARM,Cloudflare,ZTE,Huawei,Letv Cloud Computing,Red Hat,Buildbot,CNCF","Docker,IBM,NTT,Google,DaoCloud,ARM,Cloudflare,ZTE,Huawei,Letv Cloud Computing,Red Hat,Buildbot,CNCF","Docker,IBM,NTT,Google,DaoCloud,ARM,Cloudflare,ZTE,Huawei,Letv Cloud Computing,Red Hat,Buildbot,CNCF","Docker,IBM,NTT,Google,DaoCloud,ARM,Cloudflare,ZTE,Huawei,Letv Cloud Computing,Red Hat,Buildbot,CNCF"
10/2017,10/1/2017,11/1/2017,Docker,"Docker,IBM","Docker,IBM,Tesla","Docker,IBM,Tesla,NTT","Docker,IBM,Tesla,NTT,Google","Docker,IBM,Tesla,NTT,Google,Huawei,Microsoft,Cisco,ZTE,Cloudflare","Docker,IBM,Tesla,NTT,Google,Huawei,Microsoft,Cisco,ZTE,Cloudflare,Alter Way,SUSE/Novell,CNCF,Red Hat","Docker,IBM,Tesla,NTT,Google,Huawei,Microsoft,Cisco,ZTE,Cloudflare,Alter Way,SUSE/Novell,CNCF,Red Hat","Docker,IBM,Tesla,NTT,Google,Huawei,Microsoft,Cisco,ZTE,Cloudflare,Alter Way,SUSE/Novell,CNCF,Red Hat","Docker,IBM,Tesla,NTT,Google,Huawei,Microsoft,Cisco,ZTE,Cloudflare,Alter Way,SUSE/Novell,CNCF,Red Hat","Docker,IBM,Tesla,NTT,Google,Huawei,Microsoft,Cisco,ZTE,Cloudflare,Alter Way,SUSE/Novell,CNCF,Red Hat","Docker,IBM,Tesla,NTT,Google,Huawei,Microsoft,Cisco,ZTE,Cloudflare,Alter Way,SUSE/Novell,CNCF,Red Hat","Docker,IBM,Tesla,NTT,Google,Huawei,Microsoft,Cisco,ZTE,Cloudflare,Alter Way,SUSE/Novell,CNCF,Red Hat","Docker,IBM,Tesla,NTT,Google,Huawei,Microsoft,Cisco,ZTE,Cloudflare,Alter Way,SUSE/Novell,CNCF,Red Hat","Docker,IBM,Tesla,NTT,Google,Huawei,Microsoft,Cisco,ZTE,Cloudflare,Alter Way,SUSE/Novell,CNCF,Red Hat"
