Release,Date from,Date to,Top 1 committing companies,Top 2 committing companies,Top 3 committing companies,Top 4 committing companies,Top 5 committing companies,Top 10 committing companies,Top 15 committing companies,Top 20 committing companies,Top 25 committing companies,Top 30 committing companies,Top 50 committing companies,Top 100 committing companies,Top 200 committing companies,Top 500 committing companies,Top 1000 committing companies
02/2017,2/1/2017,3/1/2017,Docker,"Docker,IBM","Docker,IBM,Cloudflare","Docker,IBM,Cloudflare,Huawei","Docker,IBM,Cloudflare,Huawei","Docker,IBM,Cloudflare,Huawei","Docker,IBM,Cloudflare,Huawei","Docker,IBM,Cloudflare,Huawei","Docker,IBM,Cloudflare,Huawei","Docker,IBM,Cloudflare,Huawei","Docker,IBM,Cloudflare,Huawei","Docker,IBM,Cloudflare,Huawei","Docker,IBM,Cloudflare,Huawei","Docker,IBM,Cloudflare,Huawei","Docker,IBM,Cloudflare,Huawei"
03/2017,3/1/2017,4/1/2017,Docker,"Docker,IBM","Docker,IBM,Huawei","Docker,IBM,Huawei,Cloudflare","Docker,IBM,Huawei,Cloudflare","Docker,IBM,Huawei,Cloudflare","Docker,IBM,Huawei,Cloudflare","Docker,IBM,Huawei,Cloudflare","Docker,IBM,Huawei,Cloudflare","Docker,IBM,Huawei,Cloudflare","Docker,IBM,Huawei,Cloudflare","Docker,IBM,Huawei,Cloudflare","Docker,IBM,Huawei,Cloudflare","Docker,IBM,Huawei,Cloudflare","Docker,IBM,Huawei,Cloudflare"
04/2017,4/1/2017,5/1/2017,Docker,"Docker,IBM","Docker,IBM,Huawei","Docker,IBM,Huawei,CNCF","Docker,IBM,Huawei,CNCF","Docker,IBM,Huawei,CNCF","Docker,IBM,Huawei,CNCF","Docker,IBM,Huawei,CNCF","Docker,IBM,Huawei,CNCF","Docker,IBM,Huawei,CNCF","Docker,IBM,Huawei,CNCF","Docker,IBM,Huawei,CNCF","Docker,IBM,Huawei,CNCF","Docker,IBM,Huawei,CNCF","Docker,IBM,Huawei,CNCF"
05/2017,5/1/2017,6/1/2017,Docker,"Docker,IBM","Docker,IBM,Cloudflare","Docker,IBM,Cloudflare,Huawei","Docker,IBM,Cloudflare,Huawei,CNCF","Docker,IBM,Cloudflare,Huawei,CNCF","Docker,IBM,Cloudflare,Huawei,CNCF","Docker,IBM,Cloudflare,Huawei,CNCF","Docker,IBM,Cloudflare,Huawei,CNCF","Docker,IBM,Cloudflare,Huawei,CNCF","Docker,IBM,Cloudflare,Huawei,CNCF","Docker,IBM,Cloudflare,Huawei,CNCF","Docker,IBM,Cloudflare,Huawei,CNCF","Docker,IBM,Cloudflare,Huawei,CNCF","Docker,IBM,Cloudflare,Huawei,CNCF"
06/2017,6/1/2017,7/1/2017,Docker,"Docker,IBM","Docker,IBM,Huawei","Docker,IBM,Huawei,Cloudflare","Docker,IBM,Huawei,Cloudflare","Docker,IBM,Huawei,Cloudflare","Docker,IBM,Huawei,Cloudflare","Docker,IBM,Huawei,Cloudflare","Docker,IBM,Huawei,Cloudflare","Docker,IBM,Huawei,Cloudflare","Docker,IBM,Huawei,Cloudflare","Docker,IBM,Huawei,Cloudflare","Docker,IBM,Huawei,Cloudflare","Docker,IBM,Huawei,Cloudflare","Docker,IBM,Huawei,Cloudflare"
07/2017,7/1/2017,8/1/2017,Docker,"Docker,IBM","Docker,IBM,Cloudflare","Docker,IBM,Cloudflare,Huawei","Docker,IBM,Cloudflare,Huawei","Docker,IBM,Cloudflare,Huawei","Docker,IBM,Cloudflare,Huawei","Docker,IBM,Cloudflare,Huawei","Docker,IBM,Cloudflare,Huawei","Docker,IBM,Cloudflare,Huawei","Docker,IBM,Cloudflare,Huawei","Docker,IBM,Cloudflare,Huawei","Docker,IBM,Cloudflare,Huawei","Docker,IBM,Cloudflare,Huawei","Docker,IBM,Cloudflare,Huawei"
08/2017,8/1/2017,9/1/2017,Docker,"Docker,IBM","Docker,IBM,Cloudflare","Docker,IBM,Cloudflare,Huawei","Docker,IBM,Cloudflare,Huawei","Docker,IBM,Cloudflare,Huawei","Docker,IBM,Cloudflare,Huawei","Docker,IBM,Cloudflare,Huawei","Docker,IBM,Cloudflare,Huawei","Docker,IBM,Cloudflare,Huawei","Docker,IBM,Cloudflare,Huawei","Docker,IBM,Cloudflare,Huawei","Docker,IBM,Cloudflare,Huawei","Docker,IBM,Cloudflare,Huawei","Docker,IBM,Cloudflare,Huawei"
09/2017,9/1/2017,10/1/2017,Docker,"Docker,IBM","Docker,IBM,NTT","Docker,IBM,NTT,Cloudflare","Docker,IBM,NTT,Cloudflare","Docker,IBM,NTT,Cloudflare","Docker,IBM,NTT,Cloudflare","Docker,IBM,NTT,Cloudflare","Docker,IBM,NTT,Cloudflare","Docker,IBM,NTT,Cloudflare","Docker,IBM,NTT,Cloudflare","Docker,IBM,NTT,Cloudflare","Docker,IBM,NTT,Cloudflare","Docker,IBM,NTT,Cloudflare","Docker,IBM,NTT,Cloudflare"
10/2017,10/1/2017,11/1/2017,Docker,"Docker,IBM","Docker,IBM,Tesla","Docker,IBM,Tesla,NTT","Docker,IBM,Tesla,NTT,Cloudflare","Docker,IBM,Tesla,NTT,Cloudflare","Docker,IBM,Tesla,NTT,Cloudflare","Docker,IBM,Tesla,NTT,Cloudflare","Docker,IBM,Tesla,NTT,Cloudflare","Docker,IBM,Tesla,NTT,Cloudflare","Docker,IBM,Tesla,NTT,Cloudflare","Docker,IBM,Tesla,NTT,Cloudflare","Docker,IBM,Tesla,NTT,Cloudflare","Docker,IBM,Tesla,NTT,Cloudflare","Docker,IBM,Tesla,NTT,Cloudflare"
11/2017,11/1/2017,12/1/2017,Docker,"Docker,IBM","Docker,IBM,Tesla","Docker,IBM,Tesla,Cloudflare","Docker,IBM,Tesla,Cloudflare,NTT","Docker,IBM,Tesla,Cloudflare,NTT","Docker,IBM,Tesla,Cloudflare,NTT","Docker,IBM,Tesla,Cloudflare,NTT","Docker,IBM,Tesla,Cloudflare,NTT","Docker,IBM,Tesla,Cloudflare,NTT","Docker,IBM,Tesla,Cloudflare,NTT","Docker,IBM,Tesla,Cloudflare,NTT","Docker,IBM,Tesla,Cloudflare,NTT","Docker,IBM,Tesla,Cloudflare,NTT","Docker,IBM,Tesla,Cloudflare,NTT"
12/2017,12/1/2017,1/1/2018,Docker,"Docker,IBM","Docker,IBM,NTT","Docker,IBM,NTT,Tesla","Docker,IBM,NTT,Tesla","Docker,IBM,NTT,Tesla","Docker,IBM,NTT,Tesla","Docker,IBM,NTT,Tesla","Docker,IBM,NTT,Tesla","Docker,IBM,NTT,Tesla","Docker,IBM,NTT,Tesla","Docker,IBM,NTT,Tesla","Docker,IBM,NTT,Tesla","Docker,IBM,NTT,Tesla","Docker,IBM,NTT,Tesla"
01/2018,1/1/2018,2/1/2018,Docker,"Docker,Google","Docker,Google,IBM","Docker,Google,IBM,Tesla","Docker,Google,IBM,Tesla,NTT","Docker,Google,IBM,Tesla,NTT,CNCF,Cloudflare","Docker,Google,IBM,Tesla,NTT,CNCF,Cloudflare","Docker,Google,IBM,Tesla,NTT,CNCF,Cloudflare","Docker,Google,IBM,Tesla,NTT,CNCF,Cloudflare","Docker,Google,IBM,Tesla,NTT,CNCF,Cloudflare","Docker,Google,IBM,Tesla,NTT,CNCF,Cloudflare","Docker,Google,IBM,Tesla,NTT,CNCF,Cloudflare","Docker,Google,IBM,Tesla,NTT,CNCF,Cloudflare","Docker,Google,IBM,Tesla,NTT,CNCF,Cloudflare","Docker,Google,IBM,Tesla,NTT,CNCF,Cloudflare"
02/2018,2/1/2018,3/1/2018,Docker,"Docker,Google","Docker,Google,IBM","Docker,Google,IBM,Tesla","Docker,Google,IBM,Tesla,NTT","Docker,Google,IBM,Tesla,NTT","Docker,Google,IBM,Tesla,NTT","Docker,Google,IBM,Tesla,NTT","Docker,Google,IBM,Tesla,NTT","Docker,Google,IBM,Tesla,NTT","Docker,Google,IBM,Tesla,NTT","Docker,Google,IBM,Tesla,NTT","Docker,Google,IBM,Tesla,NTT","Docker,Google,IBM,Tesla,NTT","Docker,Google,IBM,Tesla,NTT"
03/2018,3/1/2018,4/1/2018,Docker,"Docker,Google","Docker,Google,IBM","Docker,Google,IBM,Tesla","Docker,Google,IBM,Tesla,Cloudflare","Docker,Google,IBM,Tesla,Cloudflare,NTT","Docker,Google,IBM,Tesla,Cloudflare,NTT","Docker,Google,IBM,Tesla,Cloudflare,NTT","Docker,Google,IBM,Tesla,Cloudflare,NTT","Docker,Google,IBM,Tesla,Cloudflare,NTT","Docker,Google,IBM,Tesla,Cloudflare,NTT","Docker,Google,IBM,Tesla,Cloudflare,NTT","Docker,Google,IBM,Tesla,Cloudflare,NTT","Docker,Google,IBM,Tesla,Cloudflare,NTT","Docker,Google,IBM,Tesla,Cloudflare,NTT"
04/2018,4/1/2018,5/1/2018,Google,"Google,Docker","Google,Docker,IBM","Google,Docker,IBM,NTT","Google,Docker,IBM,NTT,Tesla","Google,Docker,IBM,NTT,Tesla","Google,Docker,IBM,NTT,Tesla","Google,Docker,IBM,NTT,Tesla","Google,Docker,IBM,NTT,Tesla","Google,Docker,IBM,NTT,Tesla","Google,Docker,IBM,NTT,Tesla","Google,Docker,IBM,NTT,Tesla","Google,Docker,IBM,NTT,Tesla","Google,Docker,IBM,NTT,Tesla","Google,Docker,IBM,NTT,Tesla"
