Release,Date from,Date to,Top 1 contributing companies,Top 2 contributing companies,Top 3 contributing companies,Top 4 contributing companies,Top 5 contributing companies,Top 10 contributing companies,Top 15 contributing companies,Top 20 contributing companies,Top 25 contributing companies,Top 30 contributing companies,Top 50 contributing companies,Top 100 contributing companies,Top 200 contributing companies,Top 500 contributing companies,Top 1000 contributing companies
02/2016,2/1/2016,3/1/2016,Red Hat,"Red Hat,EMC","Red Hat,EMC,Huawei","Red Hat,EMC,Huawei,Pivotal","Red Hat,EMC,Huawei,Pivotal,Metaswitch","Red Hat,EMC,Huawei,Pivotal,Metaswitch,Mesosphere,Kinvolk,Cisco","Red Hat,EMC,Huawei,Pivotal,Metaswitch,Mesosphere,Kinvolk,Cisco","Red Hat,EMC,Huawei,Pivotal,Metaswitch,Mesosphere,Kinvolk,Cisco","Red Hat,EMC,Huawei,Pivotal,Metaswitch,Mesosphere,Kinvolk,Cisco","Red Hat,EMC,Huawei,Pivotal,Metaswitch,Mesosphere,Kinvolk,Cisco","Red Hat,EMC,Huawei,Pivotal,Metaswitch,Mesosphere,Kinvolk,Cisco","Red Hat,EMC,Huawei,Pivotal,Metaswitch,Mesosphere,Kinvolk,Cisco","Red Hat,EMC,Huawei,Pivotal,Metaswitch,Mesosphere,Kinvolk,Cisco","Red Hat,EMC,Huawei,Pivotal,Metaswitch,Mesosphere,Kinvolk,Cisco","Red Hat,EMC,Huawei,Pivotal,Metaswitch,Mesosphere,Kinvolk,Cisco"
03/2016,3/1/2016,4/1/2016,Red Hat,"Red Hat,Pivotal","Red Hat,Pivotal,EMC","Red Hat,Pivotal,EMC,Weaveworks","Red Hat,Pivotal,EMC,Weaveworks,Google","Red Hat,Pivotal,EMC,Weaveworks,Google,Microsoft,Metaswitch,Intel,Debian","Red Hat,Pivotal,EMC,Weaveworks,Google,Microsoft,Metaswitch,Intel,Debian","Red Hat,Pivotal,EMC,Weaveworks,Google,Microsoft,Metaswitch,Intel,Debian","Red Hat,Pivotal,EMC,Weaveworks,Google,Microsoft,Metaswitch,Intel,Debian","Red Hat,Pivotal,EMC,Weaveworks,Google,Microsoft,Metaswitch,Intel,Debian","Red Hat,Pivotal,EMC,Weaveworks,Google,Microsoft,Metaswitch,Intel,Debian","Red Hat,Pivotal,EMC,Weaveworks,Google,Microsoft,Metaswitch,Intel,Debian","Red Hat,Pivotal,EMC,Weaveworks,Google,Microsoft,Metaswitch,Intel,Debian","Red Hat,Pivotal,EMC,Weaveworks,Google,Microsoft,Metaswitch,Intel,Debian","Red Hat,Pivotal,EMC,Weaveworks,Google,Microsoft,Metaswitch,Intel,Debian"
04/2016,4/1/2016,5/1/2016,Red Hat,"Red Hat,Pivotal","Red Hat,Pivotal,Weaveworks","Red Hat,Pivotal,Weaveworks,Google","Red Hat,Pivotal,Weaveworks,Google,Mesosphere","Red Hat,Pivotal,Weaveworks,Google,Mesosphere,Metaswitch","Red Hat,Pivotal,Weaveworks,Google,Mesosphere,Metaswitch","Red Hat,Pivotal,Weaveworks,Google,Mesosphere,Metaswitch","Red Hat,Pivotal,Weaveworks,Google,Mesosphere,Metaswitch","Red Hat,Pivotal,Weaveworks,Google,Mesosphere,Metaswitch","Red Hat,Pivotal,Weaveworks,Google,Mesosphere,Metaswitch","Red Hat,Pivotal,Weaveworks,Google,Mesosphere,Metaswitch","Red Hat,Pivotal,Weaveworks,Google,Mesosphere,Metaswitch","Red Hat,Pivotal,Weaveworks,Google,Mesosphere,Metaswitch","Red Hat,Pivotal,Weaveworks,Google,Mesosphere,Metaswitch"
05/2016,5/1/2016,6/1/2016,Red Hat,"Red Hat,Weaveworks","Red Hat,Weaveworks,Google","Red Hat,Weaveworks,Google,Pivotal","Red Hat,Weaveworks,Google,Pivotal,Cisco","Red Hat,Weaveworks,Google,Pivotal,Cisco,Bulletproof,Mesosphere,Fujitsu,Kinvolk","Red Hat,Weaveworks,Google,Pivotal,Cisco,Bulletproof,Mesosphere,Fujitsu,Kinvolk","Red Hat,Weaveworks,Google,Pivotal,Cisco,Bulletproof,Mesosphere,Fujitsu,Kinvolk","Red Hat,Weaveworks,Google,Pivotal,Cisco,Bulletproof,Mesosphere,Fujitsu,Kinvolk","Red Hat,Weaveworks,Google,Pivotal,Cisco,Bulletproof,Mesosphere,Fujitsu,Kinvolk","Red Hat,Weaveworks,Google,Pivotal,Cisco,Bulletproof,Mesosphere,Fujitsu,Kinvolk","Red Hat,Weaveworks,Google,Pivotal,Cisco,Bulletproof,Mesosphere,Fujitsu,Kinvolk","Red Hat,Weaveworks,Google,Pivotal,Cisco,Bulletproof,Mesosphere,Fujitsu,Kinvolk","Red Hat,Weaveworks,Google,Pivotal,Cisco,Bulletproof,Mesosphere,Fujitsu,Kinvolk","Red Hat,Weaveworks,Google,Pivotal,Cisco,Bulletproof,Mesosphere,Fujitsu,Kinvolk"
06/2016,6/1/2016,7/1/2016,Red Hat,"Red Hat,Metaswitch","Red Hat,Metaswitch,Fujitsu","Red Hat,Metaswitch,Fujitsu,Weaveworks","Red Hat,Metaswitch,Fujitsu,Weaveworks,Hyper.sh","Red Hat,Metaswitch,Fujitsu,Weaveworks,Hyper.sh,42 Tech,Rancher,Tencent,Pivotal,SolarWinds","Red Hat,Metaswitch,Fujitsu,Weaveworks,Hyper.sh,42 Tech,Rancher,Tencent,Pivotal,SolarWinds","Red Hat,Metaswitch,Fujitsu,Weaveworks,Hyper.sh,42 Tech,Rancher,Tencent,Pivotal,SolarWinds","Red Hat,Metaswitch,Fujitsu,Weaveworks,Hyper.sh,42 Tech,Rancher,Tencent,Pivotal,SolarWinds","Red Hat,Metaswitch,Fujitsu,Weaveworks,Hyper.sh,42 Tech,Rancher,Tencent,Pivotal,SolarWinds","Red Hat,Metaswitch,Fujitsu,Weaveworks,Hyper.sh,42 Tech,Rancher,Tencent,Pivotal,SolarWinds","Red Hat,Metaswitch,Fujitsu,Weaveworks,Hyper.sh,42 Tech,Rancher,Tencent,Pivotal,SolarWinds","Red Hat,Metaswitch,Fujitsu,Weaveworks,Hyper.sh,42 Tech,Rancher,Tencent,Pivotal,SolarWinds","Red Hat,Metaswitch,Fujitsu,Weaveworks,Hyper.sh,42 Tech,Rancher,Tencent,Pivotal,SolarWinds","Red Hat,Metaswitch,Fujitsu,Weaveworks,Hyper.sh,42 Tech,Rancher,Tencent,Pivotal,SolarWinds"
07/2016,7/1/2016,8/1/2016,Pivotal,"Pivotal,Metaswitch","Pivotal,Metaswitch,Intel","Pivotal,Metaswitch,Intel,Hyper.sh","Pivotal,Metaswitch,Intel,Hyper.sh,Fujitsu","Pivotal,Metaswitch,Intel,Hyper.sh,Fujitsu","Pivotal,Metaswitch,Intel,Hyper.sh,Fujitsu","Pivotal,Metaswitch,Intel,Hyper.sh,Fujitsu","Pivotal,Metaswitch,Intel,Hyper.sh,Fujitsu","Pivotal,Metaswitch,Intel,Hyper.sh,Fujitsu","Pivotal,Metaswitch,Intel,Hyper.sh,Fujitsu","Pivotal,Metaswitch,Intel,Hyper.sh,Fujitsu","Pivotal,Metaswitch,Intel,Hyper.sh,Fujitsu","Pivotal,Metaswitch,Intel,Hyper.sh,Fujitsu","Pivotal,Metaswitch,Intel,Hyper.sh,Fujitsu"
08/2016,8/1/2016,9/1/2016,Red Hat,"Red Hat,Metaswitch","Red Hat,Metaswitch,Mesosphere","Red Hat,Metaswitch,Mesosphere,Pivotal","Red Hat,Metaswitch,Mesosphere,Pivotal,Mirantis","Red Hat,Metaswitch,Mesosphere,Pivotal,Mirantis,Intel,Google,Weaveworks,EMC,Nirmata","Red Hat,Metaswitch,Mesosphere,Pivotal,Mirantis,Intel,Google,Weaveworks,EMC,Nirmata","Red Hat,Metaswitch,Mesosphere,Pivotal,Mirantis,Intel,Google,Weaveworks,EMC,Nirmata","Red Hat,Metaswitch,Mesosphere,Pivotal,Mirantis,Intel,Google,Weaveworks,EMC,Nirmata","Red Hat,Metaswitch,Mesosphere,Pivotal,Mirantis,Intel,Google,Weaveworks,EMC,Nirmata","Red Hat,Metaswitch,Mesosphere,Pivotal,Mirantis,Intel,Google,Weaveworks,EMC,Nirmata","Red Hat,Metaswitch,Mesosphere,Pivotal,Mirantis,Intel,Google,Weaveworks,EMC,Nirmata","Red Hat,Metaswitch,Mesosphere,Pivotal,Mirantis,Intel,Google,Weaveworks,EMC,Nirmata","Red Hat,Metaswitch,Mesosphere,Pivotal,Mirantis,Intel,Google,Weaveworks,EMC,Nirmata","Red Hat,Metaswitch,Mesosphere,Pivotal,Mirantis,Intel,Google,Weaveworks,EMC,Nirmata"
09/2016,9/1/2016,10/1/2016,Pivotal,"Pivotal,Red Hat","Pivotal,Red Hat,Covalent","Pivotal,Red Hat,Covalent,Google","Pivotal,Red Hat,Covalent,Google","Pivotal,Red Hat,Covalent,Google","Pivotal,Red Hat,Covalent,Google","Pivotal,Red Hat,Covalent,Google","Pivotal,Red Hat,Covalent,Google","Pivotal,Red Hat,Covalent,Google","Pivotal,Red Hat,Covalent,Google","Pivotal,Red Hat,Covalent,Google","Pivotal,Red Hat,Covalent,Google","Pivotal,Red Hat,Covalent,Google","Pivotal,Red Hat,Covalent,Google"
10/2016,10/1/2016,11/1/2016,Pivotal,"Pivotal,Red Hat","Pivotal,Red Hat,Metaswitch","Pivotal,Red Hat,Metaswitch,Heroku","Pivotal,Red Hat,Metaswitch,Heroku,Infoblox","Pivotal,Red Hat,Metaswitch,Heroku,Infoblox,Intel,Mesosphere,Tencent","Pivotal,Red Hat,Metaswitch,Heroku,Infoblox,Intel,Mesosphere,Tencent","Pivotal,Red Hat,Metaswitch,Heroku,Infoblox,Intel,Mesosphere,Tencent","Pivotal,Red Hat,Metaswitch,Heroku,Infoblox,Intel,Mesosphere,Tencent","Pivotal,Red Hat,Metaswitch,Heroku,Infoblox,Intel,Mesosphere,Tencent","Pivotal,Red Hat,Metaswitch,Heroku,Infoblox,Intel,Mesosphere,Tencent","Pivotal,Red Hat,Metaswitch,Heroku,Infoblox,Intel,Mesosphere,Tencent","Pivotal,Red Hat,Metaswitch,Heroku,Infoblox,Intel,Mesosphere,Tencent","Pivotal,Red Hat,Metaswitch,Heroku,Infoblox,Intel,Mesosphere,Tencent","Pivotal,Red Hat,Metaswitch,Heroku,Infoblox,Intel,Mesosphere,Tencent"
11/2016,11/1/2016,12/1/2016,Pivotal,"Pivotal,Red Hat","Pivotal,Red Hat,Futurequest","Pivotal,Red Hat,Futurequest,Intel","Pivotal,Red Hat,Futurequest,Intel,Metaswitch","Pivotal,Red Hat,Futurequest,Intel,Metaswitch,Mesosphere,IBM,42 Tech,Cisco,Weaveworks","Pivotal,Red Hat,Futurequest,Intel,Metaswitch,Mesosphere,IBM,42 Tech,Cisco,Weaveworks,Tencent,Softonic,SalesForce","Pivotal,Red Hat,Futurequest,Intel,Metaswitch,Mesosphere,IBM,42 Tech,Cisco,Weaveworks,Tencent,Softonic,SalesForce","Pivotal,Red Hat,Futurequest,Intel,Metaswitch,Mesosphere,IBM,42 Tech,Cisco,Weaveworks,Tencent,Softonic,SalesForce","Pivotal,Red Hat,Futurequest,Intel,Metaswitch,Mesosphere,IBM,42 Tech,Cisco,Weaveworks,Tencent,Softonic,SalesForce","Pivotal,Red Hat,Futurequest,Intel,Metaswitch,Mesosphere,IBM,42 Tech,Cisco,Weaveworks,Tencent,Softonic,SalesForce","Pivotal,Red Hat,Futurequest,Intel,Metaswitch,Mesosphere,IBM,42 Tech,Cisco,Weaveworks,Tencent,Softonic,SalesForce","Pivotal,Red Hat,Futurequest,Intel,Metaswitch,Mesosphere,IBM,42 Tech,Cisco,Weaveworks,Tencent,Softonic,SalesForce","Pivotal,Red Hat,Futurequest,Intel,Metaswitch,Mesosphere,IBM,42 Tech,Cisco,Weaveworks,Tencent,Softonic,SalesForce","Pivotal,Red Hat,Futurequest,Intel,Metaswitch,Mesosphere,IBM,42 Tech,Cisco,Weaveworks,Tencent,Softonic,SalesForce"
12/2016,12/1/2016,1/1/2017,Pivotal,"Pivotal,Red Hat","Pivotal,Red Hat,Intel","Pivotal,Red Hat,Intel,Canonical","Pivotal,Red Hat,Intel,Canonical","Pivotal,Red Hat,Intel,Canonical","Pivotal,Red Hat,Intel,Canonical","Pivotal,Red Hat,Intel,Canonical","Pivotal,Red Hat,Intel,Canonical","Pivotal,Red Hat,Intel,Canonical","Pivotal,Red Hat,Intel,Canonical","Pivotal,Red Hat,Intel,Canonical","Pivotal,Red Hat,Intel,Canonical","Pivotal,Red Hat,Intel,Canonical","Pivotal,Red Hat,Intel,Canonical"
01/2017,1/1/2017,2/1/2017,Pivotal,"Pivotal,Metaswitch","Pivotal,Metaswitch,Microsoft","Pivotal,Metaswitch,Microsoft,Google","Pivotal,Metaswitch,Microsoft,Google,Red Hat","Pivotal,Metaswitch,Microsoft,Google,Red Hat,Cisco,SalesForce","Pivotal,Metaswitch,Microsoft,Google,Red Hat,Cisco,SalesForce","Pivotal,Metaswitch,Microsoft,Google,Red Hat,Cisco,SalesForce","Pivotal,Metaswitch,Microsoft,Google,Red Hat,Cisco,SalesForce","Pivotal,Metaswitch,Microsoft,Google,Red Hat,Cisco,SalesForce","Pivotal,Metaswitch,Microsoft,Google,Red Hat,Cisco,SalesForce","Pivotal,Metaswitch,Microsoft,Google,Red Hat,Cisco,SalesForce","Pivotal,Metaswitch,Microsoft,Google,Red Hat,Cisco,SalesForce","Pivotal,Metaswitch,Microsoft,Google,Red Hat,Cisco,SalesForce","Pivotal,Metaswitch,Microsoft,Google,Red Hat,Cisco,SalesForce"
02/2017,2/1/2017,3/1/2017,Red Hat,"Red Hat,Metaswitch","Red Hat,Metaswitch,Pivotal","Red Hat,Metaswitch,Pivotal,Intel","Red Hat,Metaswitch,Pivotal,Intel,Apprenda","Red Hat,Metaswitch,Pivotal,Intel,Apprenda,Weaveworks,Docker,Cisco","Red Hat,Metaswitch,Pivotal,Intel,Apprenda,Weaveworks,Docker,Cisco","Red Hat,Metaswitch,Pivotal,Intel,Apprenda,Weaveworks,Docker,Cisco","Red Hat,Metaswitch,Pivotal,Intel,Apprenda,Weaveworks,Docker,Cisco","Red Hat,Metaswitch,Pivotal,Intel,Apprenda,Weaveworks,Docker,Cisco","Red Hat,Metaswitch,Pivotal,Intel,Apprenda,Weaveworks,Docker,Cisco","Red Hat,Metaswitch,Pivotal,Intel,Apprenda,Weaveworks,Docker,Cisco","Red Hat,Metaswitch,Pivotal,Intel,Apprenda,Weaveworks,Docker,Cisco","Red Hat,Metaswitch,Pivotal,Intel,Apprenda,Weaveworks,Docker,Cisco","Red Hat,Metaswitch,Pivotal,Intel,Apprenda,Weaveworks,Docker,Cisco"
03/2017,3/1/2017,4/1/2017,Metaswitch,"Metaswitch,Red Hat","Metaswitch,Red Hat,Pivotal","Metaswitch,Red Hat,Pivotal,HPE","Metaswitch,Red Hat,Pivotal,HPE,Intel","Metaswitch,Red Hat,Pivotal,HPE,Intel,Mesosphere,Net EASE,Cisco,Weaveworks,New Networking","Metaswitch,Red Hat,Pivotal,HPE,Intel,Mesosphere,Net EASE,Cisco,Weaveworks,New Networking,Aperian Global,viralkitty,SalesForce,Microsoft","Metaswitch,Red Hat,Pivotal,HPE,Intel,Mesosphere,Net EASE,Cisco,Weaveworks,New Networking,Aperian Global,viralkitty,SalesForce,Microsoft","Metaswitch,Red Hat,Pivotal,HPE,Intel,Mesosphere,Net EASE,Cisco,Weaveworks,New Networking,Aperian Global,viralkitty,SalesForce,Microsoft","Metaswitch,Red Hat,Pivotal,HPE,Intel,Mesosphere,Net EASE,Cisco,Weaveworks,New Networking,Aperian Global,viralkitty,SalesForce,Microsoft","Metaswitch,Red Hat,Pivotal,HPE,Intel,Mesosphere,Net EASE,Cisco,Weaveworks,New Networking,Aperian Global,viralkitty,SalesForce,Microsoft","Metaswitch,Red Hat,Pivotal,HPE,Intel,Mesosphere,Net EASE,Cisco,Weaveworks,New Networking,Aperian Global,viralkitty,SalesForce,Microsoft","Metaswitch,Red Hat,Pivotal,HPE,Intel,Mesosphere,Net EASE,Cisco,Weaveworks,New Networking,Aperian Global,viralkitty,SalesForce,Microsoft","Metaswitch,Red Hat,Pivotal,HPE,Intel,Mesosphere,Net EASE,Cisco,Weaveworks,New Networking,Aperian Global,viralkitty,SalesForce,Microsoft","Metaswitch,Red Hat,Pivotal,HPE,Intel,Mesosphere,Net EASE,Cisco,Weaveworks,New Networking,Aperian Global,viralkitty,SalesForce,Microsoft"
04/2017,4/1/2017,5/1/2017,Red Hat,"Red Hat,Pivotal","Red Hat,Pivotal,Hyper.sh","Red Hat,Pivotal,Hyper.sh,Metaswitch","Red Hat,Pivotal,Hyper.sh,Metaswitch,Weaveworks","Red Hat,Pivotal,Hyper.sh,Metaswitch,Weaveworks,Google,Skuid,Microsoft,Huawei,CNCF","Red Hat,Pivotal,Hyper.sh,Metaswitch,Weaveworks,Google,Skuid,Microsoft,Huawei,CNCF,Intel,IBM","Red Hat,Pivotal,Hyper.sh,Metaswitch,Weaveworks,Google,Skuid,Microsoft,Huawei,CNCF,Intel,IBM","Red Hat,Pivotal,Hyper.sh,Metaswitch,Weaveworks,Google,Skuid,Microsoft,Huawei,CNCF,Intel,IBM","Red Hat,Pivotal,Hyper.sh,Metaswitch,Weaveworks,Google,Skuid,Microsoft,Huawei,CNCF,Intel,IBM","Red Hat,Pivotal,Hyper.sh,Metaswitch,Weaveworks,Google,Skuid,Microsoft,Huawei,CNCF,Intel,IBM","Red Hat,Pivotal,Hyper.sh,Metaswitch,Weaveworks,Google,Skuid,Microsoft,Huawei,CNCF,Intel,IBM","Red Hat,Pivotal,Hyper.sh,Metaswitch,Weaveworks,Google,Skuid,Microsoft,Huawei,CNCF,Intel,IBM","Red Hat,Pivotal,Hyper.sh,Metaswitch,Weaveworks,Google,Skuid,Microsoft,Huawei,CNCF,Intel,IBM","Red Hat,Pivotal,Hyper.sh,Metaswitch,Weaveworks,Google,Skuid,Microsoft,Huawei,CNCF,Intel,IBM"
05/2017,5/1/2017,6/1/2017,Red Hat,"Red Hat,Pivotal","Red Hat,Pivotal,CNCF","Red Hat,Pivotal,CNCF,Metaswitch","Red Hat,Pivotal,CNCF,Metaswitch,Tigera","Red Hat,Pivotal,CNCF,Metaswitch,Tigera,MailChimp,Cisco,Hyper.sh,ZTE,Heptio","Red Hat,Pivotal,CNCF,Metaswitch,Tigera,MailChimp,Cisco,Hyper.sh,ZTE,Heptio","Red Hat,Pivotal,CNCF,Metaswitch,Tigera,MailChimp,Cisco,Hyper.sh,ZTE,Heptio","Red Hat,Pivotal,CNCF,Metaswitch,Tigera,MailChimp,Cisco,Hyper.sh,ZTE,Heptio","Red Hat,Pivotal,CNCF,Metaswitch,Tigera,MailChimp,Cisco,Hyper.sh,ZTE,Heptio","Red Hat,Pivotal,CNCF,Metaswitch,Tigera,MailChimp,Cisco,Hyper.sh,ZTE,Heptio","Red Hat,Pivotal,CNCF,Metaswitch,Tigera,MailChimp,Cisco,Hyper.sh,ZTE,Heptio","Red Hat,Pivotal,CNCF,Metaswitch,Tigera,MailChimp,Cisco,Hyper.sh,ZTE,Heptio","Red Hat,Pivotal,CNCF,Metaswitch,Tigera,MailChimp,Cisco,Hyper.sh,ZTE,Heptio","Red Hat,Pivotal,CNCF,Metaswitch,Tigera,MailChimp,Cisco,Hyper.sh,ZTE,Heptio"
06/2017,6/1/2017,7/1/2017,Red Hat,"Red Hat,Pivotal","Red Hat,Pivotal,Weaveworks","Red Hat,Pivotal,Weaveworks,Intel","Red Hat,Pivotal,Weaveworks,Intel,Cisco","Red Hat,Pivotal,Weaveworks,Intel,Cisco,SalesForce,Metaswitch,CNCF,Google,Hyper.sh","Red Hat,Pivotal,Weaveworks,Intel,Cisco,SalesForce,Metaswitch,CNCF,Google,Hyper.sh","Red Hat,Pivotal,Weaveworks,Intel,Cisco,SalesForce,Metaswitch,CNCF,Google,Hyper.sh","Red Hat,Pivotal,Weaveworks,Intel,Cisco,SalesForce,Metaswitch,CNCF,Google,Hyper.sh","Red Hat,Pivotal,Weaveworks,Intel,Cisco,SalesForce,Metaswitch,CNCF,Google,Hyper.sh","Red Hat,Pivotal,Weaveworks,Intel,Cisco,SalesForce,Metaswitch,CNCF,Google,Hyper.sh","Red Hat,Pivotal,Weaveworks,Intel,Cisco,SalesForce,Metaswitch,CNCF,Google,Hyper.sh","Red Hat,Pivotal,Weaveworks,Intel,Cisco,SalesForce,Metaswitch,CNCF,Google,Hyper.sh","Red Hat,Pivotal,Weaveworks,Intel,Cisco,SalesForce,Metaswitch,CNCF,Google,Hyper.sh","Red Hat,Pivotal,Weaveworks,Intel,Cisco,SalesForce,Metaswitch,CNCF,Google,Hyper.sh"
07/2017,7/1/2017,8/1/2017,Red Hat,"Red Hat,Metaswitch","Red Hat,Metaswitch,Pivotal","Red Hat,Metaswitch,Pivotal,Weaveworks","Red Hat,Metaswitch,Pivotal,Weaveworks,IBM","Red Hat,Metaswitch,Pivotal,Weaveworks,IBM,Google,Verizon,CNCF,Hyper.sh","Red Hat,Metaswitch,Pivotal,Weaveworks,IBM,Google,Verizon,CNCF,Hyper.sh","Red Hat,Metaswitch,Pivotal,Weaveworks,IBM,Google,Verizon,CNCF,Hyper.sh","Red Hat,Metaswitch,Pivotal,Weaveworks,IBM,Google,Verizon,CNCF,Hyper.sh","Red Hat,Metaswitch,Pivotal,Weaveworks,IBM,Google,Verizon,CNCF,Hyper.sh","Red Hat,Metaswitch,Pivotal,Weaveworks,IBM,Google,Verizon,CNCF,Hyper.sh","Red Hat,Metaswitch,Pivotal,Weaveworks,IBM,Google,Verizon,CNCF,Hyper.sh","Red Hat,Metaswitch,Pivotal,Weaveworks,IBM,Google,Verizon,CNCF,Hyper.sh","Red Hat,Metaswitch,Pivotal,Weaveworks,IBM,Google,Verizon,CNCF,Hyper.sh","Red Hat,Metaswitch,Pivotal,Weaveworks,IBM,Google,Verizon,CNCF,Hyper.sh"
08/2017,8/1/2017,9/1/2017,Red Hat,"Red Hat,Pivotal","Red Hat,Pivotal,Weaveworks","Red Hat,Pivotal,Weaveworks,DaoCloud","Red Hat,Pivotal,Weaveworks,DaoCloud,Cisco","Red Hat,Pivotal,Weaveworks,DaoCloud,Cisco,Tigera,Mesosphere,Intel","Red Hat,Pivotal,Weaveworks,DaoCloud,Cisco,Tigera,Mesosphere,Intel","Red Hat,Pivotal,Weaveworks,DaoCloud,Cisco,Tigera,Mesosphere,Intel","Red Hat,Pivotal,Weaveworks,DaoCloud,Cisco,Tigera,Mesosphere,Intel","Red Hat,Pivotal,Weaveworks,DaoCloud,Cisco,Tigera,Mesosphere,Intel","Red Hat,Pivotal,Weaveworks,DaoCloud,Cisco,Tigera,Mesosphere,Intel","Red Hat,Pivotal,Weaveworks,DaoCloud,Cisco,Tigera,Mesosphere,Intel","Red Hat,Pivotal,Weaveworks,DaoCloud,Cisco,Tigera,Mesosphere,Intel","Red Hat,Pivotal,Weaveworks,DaoCloud,Cisco,Tigera,Mesosphere,Intel","Red Hat,Pivotal,Weaveworks,DaoCloud,Cisco,Tigera,Mesosphere,Intel"
