Release,Date from,Date to,Top 1 contributing companies,Top 2 contributing companies,Top 3 contributing companies,Top 4 contributing companies,Top 5 contributing companies,Top 10 contributing companies,Top 15 contributing companies,Top 20 contributing companies,Top 25 contributing companies,Top 30 contributing companies,Top 50 contributing companies,Top 100 contributing companies,Top 200 contributing companies,Top 500 contributing companies,Top 1000 contributing companies
08/2016,8/1/2016,9/1/2016,Docker,"Docker,Huawei","Docker,Huawei,Cloudflare","Docker,Huawei,Cloudflare","Docker,Huawei,Cloudflare","Docker,Huawei,Cloudflare","Docker,Huawei,Cloudflare","Docker,Huawei,Cloudflare","Docker,Huawei,Cloudflare","Docker,Huawei,Cloudflare","Docker,Huawei,Cloudflare","Docker,Huawei,Cloudflare","Docker,Huawei,Cloudflare","Docker,Huawei,Cloudflare","Docker,Huawei,Cloudflare"
09/2016,9/1/2016,10/1/2016,Docker,"Docker,Huawei","Docker,Huawei,Red Hat","Docker,Huawei,Red Hat,OpenBet","Docker,Huawei,Red Hat,OpenBet","Docker,Huawei,Red Hat,OpenBet","Docker,Huawei,Red Hat,OpenBet","Docker,Huawei,Red Hat,OpenBet","Docker,Huawei,Red Hat,OpenBet","Docker,Huawei,Red Hat,OpenBet","Docker,Huawei,Red Hat,OpenBet","Docker,Huawei,Red Hat,OpenBet","Docker,Huawei,Red Hat,OpenBet","Docker,Huawei,Red Hat,OpenBet","Docker,Huawei,Red Hat,OpenBet"
10/2016,10/1/2016,11/1/2016,Docker,"Docker,Huawei","Docker,Huawei,Red Hat","Docker,Huawei,Red Hat,Google","Docker,Huawei,Red Hat,Google,Return Path","Docker,Huawei,Red Hat,Google,Return Path","Docker,Huawei,Red Hat,Google,Return Path","Docker,Huawei,Red Hat,Google,Return Path","Docker,Huawei,Red Hat,Google,Return Path","Docker,Huawei,Red Hat,Google,Return Path","Docker,Huawei,Red Hat,Google,Return Path","Docker,Huawei,Red Hat,Google,Return Path","Docker,Huawei,Red Hat,Google,Return Path","Docker,Huawei,Red Hat,Google,Return Path","Docker,Huawei,Red Hat,Google,Return Path"
11/2016,11/1/2016,12/1/2016,Docker,"Docker,SERPRO","Docker,SERPRO","Docker,SERPRO","Docker,SERPRO","Docker,SERPRO","Docker,SERPRO","Docker,SERPRO","Docker,SERPRO","Docker,SERPRO","Docker,SERPRO","Docker,SERPRO","Docker,SERPRO","Docker,SERPRO","Docker,SERPRO"
12/2016,12/1/2016,1/1/2017,Docker,"Docker,Huawei","Docker,Huawei","Docker,Huawei","Docker,Huawei","Docker,Huawei","Docker,Huawei","Docker,Huawei","Docker,Huawei","Docker,Huawei","Docker,Huawei","Docker,Huawei","Docker,Huawei","Docker,Huawei","Docker,Huawei"
01/2017,1/1/2017,2/1/2017,Docker,"Docker,Red Hat","Docker,Red Hat,Huawei","Docker,Red Hat,Huawei","Docker,Red Hat,Huawei","Docker,Red Hat,Huawei","Docker,Red Hat,Huawei","Docker,Red Hat,Huawei","Docker,Red Hat,Huawei","Docker,Red Hat,Huawei","Docker,Red Hat,Huawei","Docker,Red Hat,Huawei","Docker,Red Hat,Huawei","Docker,Red Hat,Huawei","Docker,Red Hat,Huawei"
02/2017,2/1/2017,3/1/2017,Docker,"Docker,VMware","Docker,VMware,Microsoft","Docker,VMware,Microsoft","Docker,VMware,Microsoft","Docker,VMware,Microsoft","Docker,VMware,Microsoft","Docker,VMware,Microsoft","Docker,VMware,Microsoft","Docker,VMware,Microsoft","Docker,VMware,Microsoft","Docker,VMware,Microsoft","Docker,VMware,Microsoft","Docker,VMware,Microsoft","Docker,VMware,Microsoft"
03/2017,3/1/2017,4/1/2017,Docker,"Docker,VMware","Docker,VMware,Quiq","Docker,VMware,Quiq,Red Hat","Docker,VMware,Quiq,Red Hat","Docker,VMware,Quiq,Red Hat","Docker,VMware,Quiq,Red Hat","Docker,VMware,Quiq,Red Hat","Docker,VMware,Quiq,Red Hat","Docker,VMware,Quiq,Red Hat","Docker,VMware,Quiq,Red Hat","Docker,VMware,Quiq,Red Hat","Docker,VMware,Quiq,Red Hat","Docker,VMware,Quiq,Red Hat","Docker,VMware,Quiq,Red Hat"
04/2017,4/1/2017,5/1/2017,Docker,"Docker,Red Hat","Docker,Red Hat,VMware","Docker,Red Hat,VMware","Docker,Red Hat,VMware","Docker,Red Hat,VMware","Docker,Red Hat,VMware","Docker,Red Hat,VMware","Docker,Red Hat,VMware","Docker,Red Hat,VMware","Docker,Red Hat,VMware","Docker,Red Hat,VMware","Docker,Red Hat,VMware","Docker,Red Hat,VMware","Docker,Red Hat,VMware"
05/2017,5/1/2017,6/1/2017,Docker,"Docker,Red Hat","Docker,Red Hat,IBM","Docker,Red Hat,IBM","Docker,Red Hat,IBM","Docker,Red Hat,IBM","Docker,Red Hat,IBM","Docker,Red Hat,IBM","Docker,Red Hat,IBM","Docker,Red Hat,IBM","Docker,Red Hat,IBM","Docker,Red Hat,IBM","Docker,Red Hat,IBM","Docker,Red Hat,IBM","Docker,Red Hat,IBM"
06/2017,6/1/2017,7/1/2017,Docker,"Docker,Red Hat","Docker,Red Hat","Docker,Red Hat","Docker,Red Hat","Docker,Red Hat","Docker,Red Hat","Docker,Red Hat","Docker,Red Hat","Docker,Red Hat","Docker,Red Hat","Docker,Red Hat","Docker,Red Hat","Docker,Red Hat","Docker,Red Hat"
07/2017,7/1/2017,8/1/2017,Docker,"Docker,CNCF","Docker,CNCF,Red Hat","Docker,CNCF,Red Hat","Docker,CNCF,Red Hat","Docker,CNCF,Red Hat","Docker,CNCF,Red Hat","Docker,CNCF,Red Hat","Docker,CNCF,Red Hat","Docker,CNCF,Red Hat","Docker,CNCF,Red Hat","Docker,CNCF,Red Hat","Docker,CNCF,Red Hat","Docker,CNCF,Red Hat","Docker,CNCF,Red Hat"
08/2017,8/1/2017,9/1/2017,Docker,"Docker,IBM","Docker,IBM,CNCF","Docker,IBM,CNCF","Docker,IBM,CNCF","Docker,IBM,CNCF","Docker,IBM,CNCF","Docker,IBM,CNCF","Docker,IBM,CNCF","Docker,IBM,CNCF","Docker,IBM,CNCF","Docker,IBM,CNCF","Docker,IBM,CNCF","Docker,IBM,CNCF","Docker,IBM,CNCF"
09/2017,9/1/2017,10/1/2017,Docker,"Docker,IBM","Docker,IBM","Docker,IBM","Docker,IBM","Docker,IBM","Docker,IBM","Docker,IBM","Docker,IBM","Docker,IBM","Docker,IBM","Docker,IBM","Docker,IBM","Docker,IBM","Docker,IBM"
10/2017,10/1/2017,11/1/2017,Docker,"Docker,CNCF","Docker,CNCF,Huawei","Docker,CNCF,Huawei,IBM","Docker,CNCF,Huawei,IBM,DPI Animation House","Docker,CNCF,Huawei,IBM,DPI Animation House","Docker,CNCF,Huawei,IBM,DPI Animation House","Docker,CNCF,Huawei,IBM,DPI Animation House","Docker,CNCF,Huawei,IBM,DPI Animation House","Docker,CNCF,Huawei,IBM,DPI Animation House","Docker,CNCF,Huawei,IBM,DPI Animation House","Docker,CNCF,Huawei,IBM,DPI Animation House","Docker,CNCF,Huawei,IBM,DPI Animation House","Docker,CNCF,Huawei,IBM,DPI Animation House","Docker,CNCF,Huawei,IBM,DPI Animation House"
11/2017,11/1/2017,12/1/2017,Docker,"Docker,IBM","Docker,IBM","Docker,IBM","Docker,IBM","Docker,IBM","Docker,IBM","Docker,IBM","Docker,IBM","Docker,IBM","Docker,IBM","Docker,IBM","Docker,IBM","Docker,IBM","Docker,IBM"
12/2017,12/1/2017,1/1/2018,Docker,"Docker,Red Hat","Docker,Red Hat,DPI Animation House","Docker,Red Hat,DPI Animation House,Huawei","Docker,Red Hat,DPI Animation House,Huawei,IBM","Docker,Red Hat,DPI Animation House,Huawei,IBM","Docker,Red Hat,DPI Animation House,Huawei,IBM","Docker,Red Hat,DPI Animation House,Huawei,IBM","Docker,Red Hat,DPI Animation House,Huawei,IBM","Docker,Red Hat,DPI Animation House,Huawei,IBM","Docker,Red Hat,DPI Animation House,Huawei,IBM","Docker,Red Hat,DPI Animation House,Huawei,IBM","Docker,Red Hat,DPI Animation House,Huawei,IBM","Docker,Red Hat,DPI Animation House,Huawei,IBM","Docker,Red Hat,DPI Animation House,Huawei,IBM"
01/2018,1/1/2018,2/1/2018,Docker,"Docker,IBM","Docker,IBM","Docker,IBM","Docker,IBM","Docker,IBM","Docker,IBM","Docker,IBM","Docker,IBM","Docker,IBM","Docker,IBM","Docker,IBM","Docker,IBM","Docker,IBM","Docker,IBM"
02/2018,2/1/2018,3/1/2018,Docker,"Docker,CNCF","Docker,CNCF,IBM","Docker,CNCF,IBM","Docker,CNCF,IBM","Docker,CNCF,IBM","Docker,CNCF,IBM","Docker,CNCF,IBM","Docker,CNCF,IBM","Docker,CNCF,IBM","Docker,CNCF,IBM","Docker,CNCF,IBM","Docker,CNCF,IBM","Docker,CNCF,IBM","Docker,CNCF,IBM"
03/2018,3/1/2018,4/1/2018,Docker,"Docker,Huawei","Docker,Huawei","Docker,Huawei","Docker,Huawei","Docker,Huawei","Docker,Huawei","Docker,Huawei","Docker,Huawei","Docker,Huawei","Docker,Huawei","Docker,Huawei","Docker,Huawei","Docker,Huawei","Docker,Huawei"
04/2018,4/1/2018,5/1/2018,Docker,Docker,Docker,Docker,Docker,Docker,Docker,Docker,Docker,Docker,Docker,Docker,Docker,Docker,Docker
