Release,Date from,Date to,Top 1 contributing companies,Top 2 contributing companies,Top 3 contributing companies,Top 4 contributing companies,Top 5 contributing companies,Top 10 contributing companies,Top 15 contributing companies,Top 20 contributing companies,Top 25 contributing companies,Top 30 contributing companies,Top 50 contributing companies,Top 100 contributing companies,Top 200 contributing companies,Top 500 contributing companies,Top 1000 contributing companies
04/2014,4/1/2014,5/1/2014,YouTube,"YouTube,Google","YouTube,Google","YouTube,Google","YouTube,Google","YouTube,Google","YouTube,Google","YouTube,Google","YouTube,Google","YouTube,Google","YouTube,Google","YouTube,Google","YouTube,Google","YouTube,Google","YouTube,Google"
05/2014,5/1/2014,6/1/2014,YouTube,"YouTube,Google","YouTube,Google","YouTube,Google","YouTube,Google","YouTube,Google","YouTube,Google","YouTube,Google","YouTube,Google","YouTube,Google","YouTube,Google","YouTube,Google","YouTube,Google","YouTube,Google","YouTube,Google"
06/2014,6/1/2014,7/1/2014,YouTube,"YouTube,Google","YouTube,Google","YouTube,Google","YouTube,Google","YouTube,Google","YouTube,Google","YouTube,Google","YouTube,Google","YouTube,Google","YouTube,Google","YouTube,Google","YouTube,Google","YouTube,Google","YouTube,Google"
07/2014,7/1/2014,8/1/2014,Google,"Google,YouTube","Google,YouTube","Google,YouTube","Google,YouTube","Google,YouTube","Google,YouTube","Google,YouTube","Google,YouTube","Google,YouTube","Google,YouTube","Google,YouTube","Google,YouTube","Google,YouTube","Google,YouTube"
08/2014,8/1/2014,9/1/2014,YouTube,"YouTube,Google","YouTube,Google,Kingsoft","YouTube,Google,Kingsoft","YouTube,Google,Kingsoft","YouTube,Google,Kingsoft","YouTube,Google,Kingsoft","YouTube,Google,Kingsoft","YouTube,Google,Kingsoft","YouTube,Google,Kingsoft","YouTube,Google,Kingsoft","YouTube,Google,Kingsoft","YouTube,Google,Kingsoft","YouTube,Google,Kingsoft","YouTube,Google,Kingsoft"
09/2014,9/1/2014,10/1/2014,YouTube,"YouTube,Google","YouTube,Google,h2o.ai","YouTube,Google,h2o.ai","YouTube,Google,h2o.ai","YouTube,Google,h2o.ai","YouTube,Google,h2o.ai","YouTube,Google,h2o.ai","YouTube,Google,h2o.ai","YouTube,Google,h2o.ai","YouTube,Google,h2o.ai","YouTube,Google,h2o.ai","YouTube,Google,h2o.ai","YouTube,Google,h2o.ai","YouTube,Google,h2o.ai"
10/2014,10/1/2014,11/1/2014,YouTube,"YouTube,Google","YouTube,Google","YouTube,Google","YouTube,Google","YouTube,Google","YouTube,Google","YouTube,Google","YouTube,Google","YouTube,Google","YouTube,Google","YouTube,Google","YouTube,Google","YouTube,Google","YouTube,Google"
11/2014,11/1/2014,12/1/2014,YouTube,"YouTube,Google","YouTube,Google","YouTube,Google","YouTube,Google","YouTube,Google","YouTube,Google","YouTube,Google","YouTube,Google","YouTube,Google","YouTube,Google","YouTube,Google","YouTube,Google","YouTube,Google","YouTube,Google"
12/2014,12/1/2014,1/1/2015,Google,"Google,YouTube","Google,YouTube,Koding","Google,YouTube,Koding,DigitalOcean","Google,YouTube,Koding,DigitalOcean,DrEd Online Doctor","Google,YouTube,Koding,DigitalOcean,DrEd Online Doctor","Google,YouTube,Koding,DigitalOcean,DrEd Online Doctor","Google,YouTube,Koding,DigitalOcean,DrEd Online Doctor","Google,YouTube,Koding,DigitalOcean,DrEd Online Doctor","Google,YouTube,Koding,DigitalOcean,DrEd Online Doctor","Google,YouTube,Koding,DigitalOcean,DrEd Online Doctor","Google,YouTube,Koding,DigitalOcean,DrEd Online Doctor","Google,YouTube,Koding,DigitalOcean,DrEd Online Doctor","Google,YouTube,Koding,DigitalOcean,DrEd Online Doctor","Google,YouTube,Koding,DigitalOcean,DrEd Online Doctor"
01/2015,1/1/2015,2/1/2015,Google,"Google,YouTube","Google,YouTube,Reliance","Google,YouTube,Reliance","Google,YouTube,Reliance","Google,YouTube,Reliance","Google,YouTube,Reliance","Google,YouTube,Reliance","Google,YouTube,Reliance","Google,YouTube,Reliance","Google,YouTube,Reliance","Google,YouTube,Reliance","Google,YouTube,Reliance","Google,YouTube,Reliance","Google,YouTube,Reliance"
02/2015,2/1/2015,3/1/2015,Google,"Google,YouTube","Google,YouTube","Google,YouTube","Google,YouTube","Google,YouTube","Google,YouTube","Google,YouTube","Google,YouTube","Google,YouTube","Google,YouTube","Google,YouTube","Google,YouTube","Google,YouTube","Google,YouTube"
03/2015,3/1/2015,4/1/2015,Google,"Google,YouTube","Google,YouTube,Netroby","Google,YouTube,Netroby,Reliance","Google,YouTube,Netroby,Reliance","Google,YouTube,Netroby,Reliance","Google,YouTube,Netroby,Reliance","Google,YouTube,Netroby,Reliance","Google,YouTube,Netroby,Reliance","Google,YouTube,Netroby,Reliance","Google,YouTube,Netroby,Reliance","Google,YouTube,Netroby,Reliance","Google,YouTube,Netroby,Reliance","Google,YouTube,Netroby,Reliance","Google,YouTube,Netroby,Reliance"
04/2015,4/1/2015,5/1/2015,Google,"Google,YouTube","Google,YouTube","Google,YouTube","Google,YouTube","Google,YouTube","Google,YouTube","Google,YouTube","Google,YouTube","Google,YouTube","Google,YouTube","Google,YouTube","Google,YouTube","Google,YouTube","Google,YouTube"
05/2015,5/1/2015,6/1/2015,YouTube,"YouTube,Google","YouTube,Google,Reliance","YouTube,Google,Reliance","YouTube,Google,Reliance","YouTube,Google,Reliance","YouTube,Google,Reliance","YouTube,Google,Reliance","YouTube,Google,Reliance","YouTube,Google,Reliance","YouTube,Google,Reliance","YouTube,Google,Reliance","YouTube,Google,Reliance","YouTube,Google,Reliance","YouTube,Google,Reliance"
06/2015,6/1/2015,7/1/2015,Google,"Google,YouTube","Google,YouTube","Google,YouTube","Google,YouTube","Google,YouTube","Google,YouTube","Google,YouTube","Google,YouTube","Google,YouTube","Google,YouTube","Google,YouTube","Google,YouTube","Google,YouTube","Google,YouTube"
07/2015,7/1/2015,8/1/2015,Google,"Google,YouTube","Google,YouTube","Google,YouTube","Google,YouTube","Google,YouTube","Google,YouTube","Google,YouTube","Google,YouTube","Google,YouTube","Google,YouTube","Google,YouTube","Google,YouTube","Google,YouTube","Google,YouTube"
08/2015,8/1/2015,9/1/2015,Google,"Google,YouTube","Google,YouTube","Google,YouTube","Google,YouTube","Google,YouTube","Google,YouTube","Google,YouTube","Google,YouTube","Google,YouTube","Google,YouTube","Google,YouTube","Google,YouTube","Google,YouTube","Google,YouTube"
09/2015,9/1/2015,10/1/2015,Google,"Google,YouTube","Google,YouTube,Red Hat","Google,YouTube,Red Hat","Google,YouTube,Red Hat","Google,YouTube,Red Hat","Google,YouTube,Red Hat","Google,YouTube,Red Hat","Google,YouTube,Red Hat","Google,YouTube,Red Hat","Google,YouTube,Red Hat","Google,YouTube,Red Hat","Google,YouTube,Red Hat","Google,YouTube,Red Hat","Google,YouTube,Red Hat"
10/2015,10/1/2015,11/1/2015,Google,"Google,YouTube","Google,YouTube,Ubisoft","Google,YouTube,Ubisoft","Google,YouTube,Ubisoft","Google,YouTube,Ubisoft","Google,YouTube,Ubisoft","Google,YouTube,Ubisoft","Google,YouTube,Ubisoft","Google,YouTube,Ubisoft","Google,YouTube,Ubisoft","Google,YouTube,Ubisoft","Google,YouTube,Ubisoft","Google,YouTube,Ubisoft","Google,YouTube,Ubisoft"
11/2015,11/1/2015,12/1/2015,Google,"Google,YouTube","Google,YouTube,Ubisoft","Google,YouTube,Ubisoft","Google,YouTube,Ubisoft","Google,YouTube,Ubisoft","Google,YouTube,Ubisoft","Google,YouTube,Ubisoft","Google,YouTube,Ubisoft","Google,YouTube,Ubisoft","Google,YouTube,Ubisoft","Google,YouTube,Ubisoft","Google,YouTube,Ubisoft","Google,YouTube,Ubisoft","Google,YouTube,Ubisoft"
12/2015,12/1/2015,1/1/2016,Google,"Google,YouTube","Google,YouTube,Superbalist","Google,YouTube,Superbalist,Apple","Google,YouTube,Superbalist,Apple","Google,YouTube,Superbalist,Apple","Google,YouTube,Superbalist,Apple","Google,YouTube,Superbalist,Apple","Google,YouTube,Superbalist,Apple","Google,YouTube,Superbalist,Apple","Google,YouTube,Superbalist,Apple","Google,YouTube,Superbalist,Apple","Google,YouTube,Superbalist,Apple","Google,YouTube,Superbalist,Apple","Google,YouTube,Superbalist,Apple"
01/2016,1/1/2016,2/1/2016,Google,"Google,YouTube","Google,YouTube,Signal Sciences","Google,YouTube,Signal Sciences","Google,YouTube,Signal Sciences","Google,YouTube,Signal Sciences","Google,YouTube,Signal Sciences","Google,YouTube,Signal Sciences","Google,YouTube,Signal Sciences","Google,YouTube,Signal Sciences","Google,YouTube,Signal Sciences","Google,YouTube,Signal Sciences","Google,YouTube,Signal Sciences","Google,YouTube,Signal Sciences","Google,YouTube,Signal Sciences"
02/2016,2/1/2016,3/1/2016,Google,"Google,YouTube","Google,YouTube","Google,YouTube","Google,YouTube","Google,YouTube","Google,YouTube","Google,YouTube","Google,YouTube","Google,YouTube","Google,YouTube","Google,YouTube","Google,YouTube","Google,YouTube","Google,YouTube"
03/2016,3/1/2016,4/1/2016,Google,"Google,YouTube","Google,YouTube","Google,YouTube","Google,YouTube","Google,YouTube","Google,YouTube","Google,YouTube","Google,YouTube","Google,YouTube","Google,YouTube","Google,YouTube","Google,YouTube","Google,YouTube","Google,YouTube"
04/2016,4/1/2016,5/1/2016,Google,"Google,YouTube","Google,YouTube","Google,YouTube","Google,YouTube","Google,YouTube","Google,YouTube","Google,YouTube","Google,YouTube","Google,YouTube","Google,YouTube","Google,YouTube","Google,YouTube","Google,YouTube","Google,YouTube"
05/2016,5/1/2016,6/1/2016,Google,"Google,YouTube","Google,YouTube","Google,YouTube","Google,YouTube","Google,YouTube","Google,YouTube","Google,YouTube","Google,YouTube","Google,YouTube","Google,YouTube","Google,YouTube","Google,YouTube","Google,YouTube","Google,YouTube"
06/2016,6/1/2016,7/1/2016,Google,"Google,YouTube","Google,YouTube,Eight-s","Google,YouTube,Eight-s","Google,YouTube,Eight-s","Google,YouTube,Eight-s","Google,YouTube,Eight-s","Google,YouTube,Eight-s","Google,YouTube,Eight-s","Google,YouTube,Eight-s","Google,YouTube,Eight-s","Google,YouTube,Eight-s","Google,YouTube,Eight-s","Google,YouTube,Eight-s","Google,YouTube,Eight-s"
07/2016,7/1/2016,8/1/2016,Google,"Google,YouTube","Google,YouTube","Google,YouTube","Google,YouTube","Google,YouTube","Google,YouTube","Google,YouTube","Google,YouTube","Google,YouTube","Google,YouTube","Google,YouTube","Google,YouTube","Google,YouTube","Google,YouTube"
08/2016,8/1/2016,9/1/2016,Google,"Google,YouTube","Google,YouTube","Google,YouTube","Google,YouTube","Google,YouTube","Google,YouTube","Google,YouTube","Google,YouTube","Google,YouTube","Google,YouTube","Google,YouTube","Google,YouTube","Google,YouTube","Google,YouTube"
09/2016,9/1/2016,10/1/2016,Google,"Google,YouTube","Google,YouTube","Google,YouTube","Google,YouTube","Google,YouTube","Google,YouTube","Google,YouTube","Google,YouTube","Google,YouTube","Google,YouTube","Google,YouTube","Google,YouTube","Google,YouTube","Google,YouTube"
10/2016,10/1/2016,11/1/2016,Google,"Google,YouTube","Google,YouTube","Google,YouTube","Google,YouTube","Google,YouTube","Google,YouTube","Google,YouTube","Google,YouTube","Google,YouTube","Google,YouTube","Google,YouTube","Google,YouTube","Google,YouTube","Google,YouTube"
11/2016,11/1/2016,12/1/2016,YouTube,"YouTube,Google","YouTube,Google,Nozzle","YouTube,Google,Nozzle","YouTube,Google,Nozzle","YouTube,Google,Nozzle","YouTube,Google,Nozzle","YouTube,Google,Nozzle","YouTube,Google,Nozzle","YouTube,Google,Nozzle","YouTube,Google,Nozzle","YouTube,Google,Nozzle","YouTube,Google,Nozzle","YouTube,Google,Nozzle","YouTube,Google,Nozzle"
12/2016,12/1/2016,1/1/2017,YouTube,"YouTube,Google","YouTube,Google,Nozzle","YouTube,Google,Nozzle","YouTube,Google,Nozzle","YouTube,Google,Nozzle","YouTube,Google,Nozzle","YouTube,Google,Nozzle","YouTube,Google,Nozzle","YouTube,Google,Nozzle","YouTube,Google,Nozzle","YouTube,Google,Nozzle","YouTube,Google,Nozzle","YouTube,Google,Nozzle","YouTube,Google,Nozzle"
01/2017,1/1/2017,2/1/2017,YouTube,"YouTube,Google","YouTube,Google","YouTube,Google","YouTube,Google","YouTube,Google","YouTube,Google","YouTube,Google","YouTube,Google","YouTube,Google","YouTube,Google","YouTube,Google","YouTube,Google","YouTube,Google","YouTube,Google"
02/2017,2/1/2017,3/1/2017,Google,"Google,YouTube","Google,YouTube,Net EASE","Google,YouTube,Net EASE,Jd.Com","Google,YouTube,Net EASE,Jd.Com","Google,YouTube,Net EASE,Jd.Com","Google,YouTube,Net EASE,Jd.Com","Google,YouTube,Net EASE,Jd.Com","Google,YouTube,Net EASE,Jd.Com","Google,YouTube,Net EASE,Jd.Com","Google,YouTube,Net EASE,Jd.Com","Google,YouTube,Net EASE,Jd.Com","Google,YouTube,Net EASE,Jd.Com","Google,YouTube,Net EASE,Jd.Com","Google,YouTube,Net EASE,Jd.Com"
03/2017,3/1/2017,4/1/2017,Google,"Google,YouTube","Google,YouTube,Net EASE","Google,YouTube,Net EASE","Google,YouTube,Net EASE","Google,YouTube,Net EASE","Google,YouTube,Net EASE","Google,YouTube,Net EASE","Google,YouTube,Net EASE","Google,YouTube,Net EASE","Google,YouTube,Net EASE","Google,YouTube,Net EASE","Google,YouTube,Net EASE","Google,YouTube,Net EASE","Google,YouTube,Net EASE"
04/2017,4/1/2017,5/1/2017,Google,"Google,YouTube","Google,YouTube,Jd.Com","Google,YouTube,Jd.Com,CNCF","Google,YouTube,Jd.Com,CNCF","Google,YouTube,Jd.Com,CNCF","Google,YouTube,Jd.Com,CNCF","Google,YouTube,Jd.Com,CNCF","Google,YouTube,Jd.Com,CNCF","Google,YouTube,Jd.Com,CNCF","Google,YouTube,Jd.Com,CNCF","Google,YouTube,Jd.Com,CNCF","Google,YouTube,Jd.Com,CNCF","Google,YouTube,Jd.Com,CNCF","Google,YouTube,Jd.Com,CNCF"
05/2017,5/1/2017,6/1/2017,YouTube,"YouTube,Google","YouTube,Google","YouTube,Google","YouTube,Google","YouTube,Google","YouTube,Google","YouTube,Google","YouTube,Google","YouTube,Google","YouTube,Google","YouTube,Google","YouTube,Google","YouTube,Google","YouTube,Google"
06/2017,6/1/2017,7/1/2017,YouTube,"YouTube,Google","YouTube,Google,Nozzle","YouTube,Google,Nozzle","YouTube,Google,Nozzle","YouTube,Google,Nozzle","YouTube,Google,Nozzle","YouTube,Google,Nozzle","YouTube,Google,Nozzle","YouTube,Google,Nozzle","YouTube,Google,Nozzle","YouTube,Google,Nozzle","YouTube,Google,Nozzle","YouTube,Google,Nozzle","YouTube,Google,Nozzle"
07/2017,7/1/2017,8/1/2017,YouTube,"YouTube,Google","YouTube,Google,Jd.Com","YouTube,Google,Jd.Com","YouTube,Google,Jd.Com","YouTube,Google,Jd.Com","YouTube,Google,Jd.Com","YouTube,Google,Jd.Com","YouTube,Google,Jd.Com","YouTube,Google,Jd.Com","YouTube,Google,Jd.Com","YouTube,Google,Jd.Com","YouTube,Google,Jd.Com","YouTube,Google,Jd.Com","YouTube,Google,Jd.Com"
08/2017,8/1/2017,9/1/2017,YouTube,"YouTube,Google","YouTube,Google,MyFitnessPal","YouTube,Google,MyFitnessPal,Net EASE","YouTube,Google,MyFitnessPal,Net EASE","YouTube,Google,MyFitnessPal,Net EASE","YouTube,Google,MyFitnessPal,Net EASE","YouTube,Google,MyFitnessPal,Net EASE","YouTube,Google,MyFitnessPal,Net EASE","YouTube,Google,MyFitnessPal,Net EASE","YouTube,Google,MyFitnessPal,Net EASE","YouTube,Google,MyFitnessPal,Net EASE","YouTube,Google,MyFitnessPal,Net EASE","YouTube,Google,MyFitnessPal,Net EASE","YouTube,Google,MyFitnessPal,Net EASE"
09/2017,9/1/2017,10/1/2017,Google,"Google,YouTube","Google,YouTube,MyFitnessPal","Google,YouTube,MyFitnessPal,Nozzle","Google,YouTube,MyFitnessPal,Nozzle","Google,YouTube,MyFitnessPal,Nozzle","Google,YouTube,MyFitnessPal,Nozzle","Google,YouTube,MyFitnessPal,Nozzle","Google,YouTube,MyFitnessPal,Nozzle","Google,YouTube,MyFitnessPal,Nozzle","Google,YouTube,MyFitnessPal,Nozzle","Google,YouTube,MyFitnessPal,Nozzle","Google,YouTube,MyFitnessPal,Nozzle","Google,YouTube,MyFitnessPal,Nozzle","Google,YouTube,MyFitnessPal,Nozzle"
10/2017,10/1/2017,11/1/2017,YouTube,"YouTube,Google","YouTube,Google,MyFitnessPal","YouTube,Google,MyFitnessPal","YouTube,Google,MyFitnessPal","YouTube,Google,MyFitnessPal","YouTube,Google,MyFitnessPal","YouTube,Google,MyFitnessPal","YouTube,Google,MyFitnessPal","YouTube,Google,MyFitnessPal","YouTube,Google,MyFitnessPal","YouTube,Google,MyFitnessPal","YouTube,Google,MyFitnessPal","YouTube,Google,MyFitnessPal","YouTube,Google,MyFitnessPal"
11/2017,11/1/2017,12/1/2017,YouTube,"YouTube,Google","YouTube,Google,MyFitnessPal","YouTube,Google,MyFitnessPal,Nozzle","YouTube,Google,MyFitnessPal,Nozzle,Jd.Com","YouTube,Google,MyFitnessPal,Nozzle,Jd.Com","YouTube,Google,MyFitnessPal,Nozzle,Jd.Com","YouTube,Google,MyFitnessPal,Nozzle,Jd.Com","YouTube,Google,MyFitnessPal,Nozzle,Jd.Com","YouTube,Google,MyFitnessPal,Nozzle,Jd.Com","YouTube,Google,MyFitnessPal,Nozzle,Jd.Com","YouTube,Google,MyFitnessPal,Nozzle,Jd.Com","YouTube,Google,MyFitnessPal,Nozzle,Jd.Com","YouTube,Google,MyFitnessPal,Nozzle,Jd.Com","YouTube,Google,MyFitnessPal,Nozzle,Jd.Com"
