Release,Date from,Date to,Top 1 contributing companies,Top 2 contributing companies,Top 3 contributing companies,Top 4 contributing companies,Top 5 contributing companies,Top 10 contributing companies,Top 15 contributing companies,Top 20 contributing companies,Top 25 contributing companies,Top 30 contributing companies,Top 50 contributing companies,Top 100 contributing companies,Top 200 contributing companies,Top 500 contributing companies,Top 1000 contributing companies
10/2015,10/1/2015,11/1/2015,Docker,"Docker,Red Hat","Docker,Red Hat,Huawei","Docker,Red Hat,Huawei,Microsoft","Docker,Red Hat,Huawei,Microsoft","Docker,Red Hat,Huawei,Microsoft","Docker,Red Hat,Huawei,Microsoft","Docker,Red Hat,Huawei,Microsoft","Docker,Red Hat,Huawei,Microsoft","Docker,Red Hat,Huawei,Microsoft","Docker,Red Hat,Huawei,Microsoft","Docker,Red Hat,Huawei,Microsoft","Docker,Red Hat,Huawei,Microsoft","Docker,Red Hat,Huawei,Microsoft","Docker,Red Hat,Huawei,Microsoft"
11/2015,11/1/2015,12/1/2015,Docker,"Docker,Red Hat","Docker,Red Hat,Huawei","Docker,Red Hat,Huawei,Microsoft","Docker,Red Hat,Huawei,Microsoft","Docker,Red Hat,Huawei,Microsoft","Docker,Red Hat,Huawei,Microsoft","Docker,Red Hat,Huawei,Microsoft","Docker,Red Hat,Huawei,Microsoft","Docker,Red Hat,Huawei,Microsoft","Docker,Red Hat,Huawei,Microsoft","Docker,Red Hat,Huawei,Microsoft","Docker,Red Hat,Huawei,Microsoft","Docker,Red Hat,Huawei,Microsoft","Docker,Red Hat,Huawei,Microsoft"
12/2015,12/1/2015,1/1/2016,Docker,"Docker,Huawei","Docker,Huawei,Microsoft","Docker,Huawei,Microsoft,Red Hat","Docker,Huawei,Microsoft,Red Hat","Docker,Huawei,Microsoft,Red Hat","Docker,Huawei,Microsoft,Red Hat","Docker,Huawei,Microsoft,Red Hat","Docker,Huawei,Microsoft,Red Hat","Docker,Huawei,Microsoft,Red Hat","Docker,Huawei,Microsoft,Red Hat","Docker,Huawei,Microsoft,Red Hat","Docker,Huawei,Microsoft,Red Hat","Docker,Huawei,Microsoft,Red Hat","Docker,Huawei,Microsoft,Red Hat"
01/2016,1/1/2016,2/1/2016,Docker,"Docker,Red Hat","Docker,Red Hat,Huawei","Docker,Red Hat,Huawei,Microsoft","Docker,Red Hat,Huawei,Microsoft","Docker,Red Hat,Huawei,Microsoft","Docker,Red Hat,Huawei,Microsoft","Docker,Red Hat,Huawei,Microsoft","Docker,Red Hat,Huawei,Microsoft","Docker,Red Hat,Huawei,Microsoft","Docker,Red Hat,Huawei,Microsoft","Docker,Red Hat,Huawei,Microsoft","Docker,Red Hat,Huawei,Microsoft","Docker,Red Hat,Huawei,Microsoft","Docker,Red Hat,Huawei,Microsoft"
02/2016,2/1/2016,3/1/2016,Docker,"Docker,Huawei","Docker,Huawei,Google","Docker,Huawei,Google","Docker,Huawei,Google","Docker,Huawei,Google","Docker,Huawei,Google","Docker,Huawei,Google","Docker,Huawei,Google","Docker,Huawei,Google","Docker,Huawei,Google","Docker,Huawei,Google","Docker,Huawei,Google","Docker,Huawei,Google","Docker,Huawei,Google"
03/2016,3/1/2016,4/1/2016,Docker,"Docker,Huawei","Docker,Huawei,Red Hat","Docker,Huawei,Red Hat","Docker,Huawei,Red Hat","Docker,Huawei,Red Hat","Docker,Huawei,Red Hat","Docker,Huawei,Red Hat","Docker,Huawei,Red Hat","Docker,Huawei,Red Hat","Docker,Huawei,Red Hat","Docker,Huawei,Red Hat","Docker,Huawei,Red Hat","Docker,Huawei,Red Hat","Docker,Huawei,Red Hat"
04/2016,4/1/2016,5/1/2016,Docker,"Docker,Huawei","Docker,Huawei","Docker,Huawei","Docker,Huawei","Docker,Huawei","Docker,Huawei","Docker,Huawei","Docker,Huawei","Docker,Huawei","Docker,Huawei","Docker,Huawei","Docker,Huawei","Docker,Huawei","Docker,Huawei"
05/2016,5/1/2016,6/1/2016,Docker,"Docker,Huawei","Docker,Huawei,Ben Hall","Docker,Huawei,Ben Hall","Docker,Huawei,Ben Hall","Docker,Huawei,Ben Hall","Docker,Huawei,Ben Hall","Docker,Huawei,Ben Hall","Docker,Huawei,Ben Hall","Docker,Huawei,Ben Hall","Docker,Huawei,Ben Hall","Docker,Huawei,Ben Hall","Docker,Huawei,Ben Hall","Docker,Huawei,Ben Hall","Docker,Huawei,Ben Hall"
06/2016,6/1/2016,7/1/2016,Docker,"Docker,Red Hat","Docker,Red Hat,Debian","Docker,Red Hat,Debian,Huawei","Docker,Red Hat,Debian,Huawei","Docker,Red Hat,Debian,Huawei","Docker,Red Hat,Debian,Huawei","Docker,Red Hat,Debian,Huawei","Docker,Red Hat,Debian,Huawei","Docker,Red Hat,Debian,Huawei","Docker,Red Hat,Debian,Huawei","Docker,Red Hat,Debian,Huawei","Docker,Red Hat,Debian,Huawei","Docker,Red Hat,Debian,Huawei","Docker,Red Hat,Debian,Huawei"
07/2016,7/1/2016,8/1/2016,Docker,"Docker,Huawei","Docker,Huawei,Red Hat","Docker,Huawei,Red Hat,DPI Animation House","Docker,Huawei,Red Hat,DPI Animation House","Docker,Huawei,Red Hat,DPI Animation House","Docker,Huawei,Red Hat,DPI Animation House","Docker,Huawei,Red Hat,DPI Animation House","Docker,Huawei,Red Hat,DPI Animation House","Docker,Huawei,Red Hat,DPI Animation House","Docker,Huawei,Red Hat,DPI Animation House","Docker,Huawei,Red Hat,DPI Animation House","Docker,Huawei,Red Hat,DPI Animation House","Docker,Huawei,Red Hat,DPI Animation House","Docker,Huawei,Red Hat,DPI Animation House"
08/2016,8/1/2016,9/1/2016,Docker,"Docker,Huawei","Docker,Huawei,Cloudflare","Docker,Huawei,Cloudflare","Docker,Huawei,Cloudflare","Docker,Huawei,Cloudflare","Docker,Huawei,Cloudflare","Docker,Huawei,Cloudflare","Docker,Huawei,Cloudflare","Docker,Huawei,Cloudflare","Docker,Huawei,Cloudflare","Docker,Huawei,Cloudflare","Docker,Huawei,Cloudflare","Docker,Huawei,Cloudflare","Docker,Huawei,Cloudflare"
09/2016,9/1/2016,10/1/2016,Docker,"Docker,Huawei","Docker,Huawei,Red Hat","Docker,Huawei,Red Hat,OpenBet","Docker,Huawei,Red Hat,OpenBet","Docker,Huawei,Red Hat,OpenBet","Docker,Huawei,Red Hat,OpenBet","Docker,Huawei,Red Hat,OpenBet","Docker,Huawei,Red Hat,OpenBet","Docker,Huawei,Red Hat,OpenBet","Docker,Huawei,Red Hat,OpenBet","Docker,Huawei,Red Hat,OpenBet","Docker,Huawei,Red Hat,OpenBet","Docker,Huawei,Red Hat,OpenBet","Docker,Huawei,Red Hat,OpenBet"
10/2016,10/1/2016,11/1/2016,Docker,"Docker,Huawei","Docker,Huawei,Red Hat","Docker,Huawei,Red Hat,Google","Docker,Huawei,Red Hat,Google,Return Path","Docker,Huawei,Red Hat,Google,Return Path","Docker,Huawei,Red Hat,Google,Return Path","Docker,Huawei,Red Hat,Google,Return Path","Docker,Huawei,Red Hat,Google,Return Path","Docker,Huawei,Red Hat,Google,Return Path","Docker,Huawei,Red Hat,Google,Return Path","Docker,Huawei,Red Hat,Google,Return Path","Docker,Huawei,Red Hat,Google,Return Path","Docker,Huawei,Red Hat,Google,Return Path","Docker,Huawei,Red Hat,Google,Return Path"
11/2016,11/1/2016,12/1/2016,Docker,"Docker,SERPRO","Docker,SERPRO","Docker,SERPRO","Docker,SERPRO","Docker,SERPRO","Docker,SERPRO","Docker,SERPRO","Docker,SERPRO","Docker,SERPRO","Docker,SERPRO","Docker,SERPRO","Docker,SERPRO","Docker,SERPRO","Docker,SERPRO"
12/2016,12/1/2016,1/1/2017,Docker,"Docker,Huawei","Docker,Huawei","Docker,Huawei","Docker,Huawei","Docker,Huawei","Docker,Huawei","Docker,Huawei","Docker,Huawei","Docker,Huawei","Docker,Huawei","Docker,Huawei","Docker,Huawei","Docker,Huawei","Docker,Huawei"
01/2017,1/1/2017,2/1/2017,Docker,"Docker,Red Hat","Docker,Red Hat,Huawei","Docker,Red Hat,Huawei","Docker,Red Hat,Huawei","Docker,Red Hat,Huawei","Docker,Red Hat,Huawei","Docker,Red Hat,Huawei","Docker,Red Hat,Huawei","Docker,Red Hat,Huawei","Docker,Red Hat,Huawei","Docker,Red Hat,Huawei","Docker,Red Hat,Huawei","Docker,Red Hat,Huawei","Docker,Red Hat,Huawei"
02/2017,2/1/2017,3/1/2017,Docker,"Docker,VMware","Docker,VMware,Microsoft","Docker,VMware,Microsoft","Docker,VMware,Microsoft","Docker,VMware,Microsoft","Docker,VMware,Microsoft","Docker,VMware,Microsoft","Docker,VMware,Microsoft","Docker,VMware,Microsoft","Docker,VMware,Microsoft","Docker,VMware,Microsoft","Docker,VMware,Microsoft","Docker,VMware,Microsoft","Docker,VMware,Microsoft"
03/2017,3/1/2017,4/1/2017,Docker,"Docker,VMware","Docker,VMware,Quiq","Docker,VMware,Quiq,Red Hat","Docker,VMware,Quiq,Red Hat","Docker,VMware,Quiq,Red Hat","Docker,VMware,Quiq,Red Hat","Docker,VMware,Quiq,Red Hat","Docker,VMware,Quiq,Red Hat","Docker,VMware,Quiq,Red Hat","Docker,VMware,Quiq,Red Hat","Docker,VMware,Quiq,Red Hat","Docker,VMware,Quiq,Red Hat","Docker,VMware,Quiq,Red Hat","Docker,VMware,Quiq,Red Hat"
04/2017,4/1/2017,5/1/2017,Docker,"Docker,Red Hat","Docker,Red Hat,VMware","Docker,Red Hat,VMware","Docker,Red Hat,VMware","Docker,Red Hat,VMware","Docker,Red Hat,VMware","Docker,Red Hat,VMware","Docker,Red Hat,VMware","Docker,Red Hat,VMware","Docker,Red Hat,VMware","Docker,Red Hat,VMware","Docker,Red Hat,VMware","Docker,Red Hat,VMware","Docker,Red Hat,VMware"
05/2017,5/1/2017,6/1/2017,Docker,"Docker,Red Hat","Docker,Red Hat,IBM","Docker,Red Hat,IBM","Docker,Red Hat,IBM","Docker,Red Hat,IBM","Docker,Red Hat,IBM","Docker,Red Hat,IBM","Docker,Red Hat,IBM","Docker,Red Hat,IBM","Docker,Red Hat,IBM","Docker,Red Hat,IBM","Docker,Red Hat,IBM","Docker,Red Hat,IBM","Docker,Red Hat,IBM"
06/2017,6/1/2017,7/1/2017,Docker,"Docker,Red Hat","Docker,Red Hat","Docker,Red Hat","Docker,Red Hat","Docker,Red Hat","Docker,Red Hat","Docker,Red Hat","Docker,Red Hat","Docker,Red Hat","Docker,Red Hat","Docker,Red Hat","Docker,Red Hat","Docker,Red Hat","Docker,Red Hat"
07/2017,7/1/2017,8/1/2017,Docker,"Docker,CNCF","Docker,CNCF,Red Hat","Docker,CNCF,Red Hat","Docker,CNCF,Red Hat","Docker,CNCF,Red Hat","Docker,CNCF,Red Hat","Docker,CNCF,Red Hat","Docker,CNCF,Red Hat","Docker,CNCF,Red Hat","Docker,CNCF,Red Hat","Docker,CNCF,Red Hat","Docker,CNCF,Red Hat","Docker,CNCF,Red Hat","Docker,CNCF,Red Hat"
08/2017,8/1/2017,9/1/2017,Docker,"Docker,IBM","Docker,IBM,CNCF","Docker,IBM,CNCF","Docker,IBM,CNCF","Docker,IBM,CNCF","Docker,IBM,CNCF","Docker,IBM,CNCF","Docker,IBM,CNCF","Docker,IBM,CNCF","Docker,IBM,CNCF","Docker,IBM,CNCF","Docker,IBM,CNCF","Docker,IBM,CNCF","Docker,IBM,CNCF"
09/2017,9/1/2017,10/1/2017,Docker,"Docker,IBM","Docker,IBM","Docker,IBM","Docker,IBM","Docker,IBM","Docker,IBM","Docker,IBM","Docker,IBM","Docker,IBM","Docker,IBM","Docker,IBM","Docker,IBM","Docker,IBM","Docker,IBM"
10/2017,10/1/2017,11/1/2017,Docker,"Docker,CNCF","Docker,CNCF,Huawei","Docker,CNCF,Huawei,IBM","Docker,CNCF,Huawei,IBM,DPI Animation House","Docker,CNCF,Huawei,IBM,DPI Animation House","Docker,CNCF,Huawei,IBM,DPI Animation House","Docker,CNCF,Huawei,IBM,DPI Animation House","Docker,CNCF,Huawei,IBM,DPI Animation House","Docker,CNCF,Huawei,IBM,DPI Animation House","Docker,CNCF,Huawei,IBM,DPI Animation House","Docker,CNCF,Huawei,IBM,DPI Animation House","Docker,CNCF,Huawei,IBM,DPI Animation House","Docker,CNCF,Huawei,IBM,DPI Animation House","Docker,CNCF,Huawei,IBM,DPI Animation House"
11/2017,11/1/2017,12/1/2017,Docker,"Docker,IBM","Docker,IBM","Docker,IBM","Docker,IBM","Docker,IBM","Docker,IBM","Docker,IBM","Docker,IBM","Docker,IBM","Docker,IBM","Docker,IBM","Docker,IBM","Docker,IBM","Docker,IBM"
12/2017,12/1/2017,1/1/2018,Docker,"Docker,Red Hat","Docker,Red Hat,DPI Animation House","Docker,Red Hat,DPI Animation House,Huawei","Docker,Red Hat,DPI Animation House,Huawei,IBM","Docker,Red Hat,DPI Animation House,Huawei,IBM","Docker,Red Hat,DPI Animation House,Huawei,IBM","Docker,Red Hat,DPI Animation House,Huawei,IBM","Docker,Red Hat,DPI Animation House,Huawei,IBM","Docker,Red Hat,DPI Animation House,Huawei,IBM","Docker,Red Hat,DPI Animation House,Huawei,IBM","Docker,Red Hat,DPI Animation House,Huawei,IBM","Docker,Red Hat,DPI Animation House,Huawei,IBM","Docker,Red Hat,DPI Animation House,Huawei,IBM","Docker,Red Hat,DPI Animation House,Huawei,IBM"
01/2018,1/1/2018,2/1/2018,Docker,"Docker,IBM","Docker,IBM","Docker,IBM","Docker,IBM","Docker,IBM","Docker,IBM","Docker,IBM","Docker,IBM","Docker,IBM","Docker,IBM","Docker,IBM","Docker,IBM","Docker,IBM","Docker,IBM"
02/2018,2/1/2018,3/1/2018,Docker,"Docker,CNCF","Docker,CNCF,IBM","Docker,CNCF,IBM","Docker,CNCF,IBM","Docker,CNCF,IBM","Docker,CNCF,IBM","Docker,CNCF,IBM","Docker,CNCF,IBM","Docker,CNCF,IBM","Docker,CNCF,IBM","Docker,CNCF,IBM","Docker,CNCF,IBM","Docker,CNCF,IBM","Docker,CNCF,IBM"
03/2018,3/1/2018,4/1/2018,Docker,"Docker,Huawei","Docker,Huawei","Docker,Huawei","Docker,Huawei","Docker,Huawei","Docker,Huawei","Docker,Huawei","Docker,Huawei","Docker,Huawei","Docker,Huawei","Docker,Huawei","Docker,Huawei","Docker,Huawei","Docker,Huawei"
04/2018,4/1/2018,5/1/2018,Docker,Docker,Docker,Docker,Docker,Docker,Docker,Docker,Docker,Docker,Docker,Docker,Docker,Docker,Docker
Quarter from 04/2015,4/1/2015,7/1/2015,Docker,Docker,Docker,Docker,Docker,Docker,Docker,Docker,Docker,Docker,Docker,Docker,Docker,Docker,Docker
Quarter from 07/2015,7/1/2015,10/1/2015,Docker,"Docker,Microsoft","Docker,Microsoft,Facebook","Docker,Microsoft,Facebook,Red Hat","Docker,Microsoft,Facebook,Red Hat,Huawei","Docker,Microsoft,Facebook,Red Hat,Huawei,Netlify,Credit Suisse","Docker,Microsoft,Facebook,Red Hat,Huawei,Netlify,Credit Suisse","Docker,Microsoft,Facebook,Red Hat,Huawei,Netlify,Credit Suisse","Docker,Microsoft,Facebook,Red Hat,Huawei,Netlify,Credit Suisse","Docker,Microsoft,Facebook,Red Hat,Huawei,Netlify,Credit Suisse","Docker,Microsoft,Facebook,Red Hat,Huawei,Netlify,Credit Suisse","Docker,Microsoft,Facebook,Red Hat,Huawei,Netlify,Credit Suisse","Docker,Microsoft,Facebook,Red Hat,Huawei,Netlify,Credit Suisse","Docker,Microsoft,Facebook,Red Hat,Huawei,Netlify,Credit Suisse","Docker,Microsoft,Facebook,Red Hat,Huawei,Netlify,Credit Suisse"
Quarter from 10/2015,10/1/2015,1/1/2016,Docker,"Docker,Huawei","Docker,Huawei,Red Hat","Docker,Huawei,Red Hat,Microsoft","Docker,Huawei,Red Hat,Microsoft","Docker,Huawei,Red Hat,Microsoft","Docker,Huawei,Red Hat,Microsoft","Docker,Huawei,Red Hat,Microsoft","Docker,Huawei,Red Hat,Microsoft","Docker,Huawei,Red Hat,Microsoft","Docker,Huawei,Red Hat,Microsoft","Docker,Huawei,Red Hat,Microsoft","Docker,Huawei,Red Hat,Microsoft","Docker,Huawei,Red Hat,Microsoft","Docker,Huawei,Red Hat,Microsoft"
Quarter from 01/2016,1/1/2016,4/1/2016,Docker,"Docker,Huawei","Docker,Huawei,Red Hat","Docker,Huawei,Red Hat,Microsoft","Docker,Huawei,Red Hat,Microsoft,Google","Docker,Huawei,Red Hat,Microsoft,Google","Docker,Huawei,Red Hat,Microsoft,Google","Docker,Huawei,Red Hat,Microsoft,Google","Docker,Huawei,Red Hat,Microsoft,Google","Docker,Huawei,Red Hat,Microsoft,Google","Docker,Huawei,Red Hat,Microsoft,Google","Docker,Huawei,Red Hat,Microsoft,Google","Docker,Huawei,Red Hat,Microsoft,Google","Docker,Huawei,Red Hat,Microsoft,Google","Docker,Huawei,Red Hat,Microsoft,Google"
Quarter from 04/2016,4/1/2016,7/1/2016,Docker,"Docker,Huawei","Docker,Huawei,Red Hat","Docker,Huawei,Red Hat,Debian","Docker,Huawei,Red Hat,Debian,Ben Hall","Docker,Huawei,Red Hat,Debian,Ben Hall","Docker,Huawei,Red Hat,Debian,Ben Hall","Docker,Huawei,Red Hat,Debian,Ben Hall","Docker,Huawei,Red Hat,Debian,Ben Hall","Docker,Huawei,Red Hat,Debian,Ben Hall","Docker,Huawei,Red Hat,Debian,Ben Hall","Docker,Huawei,Red Hat,Debian,Ben Hall","Docker,Huawei,Red Hat,Debian,Ben Hall","Docker,Huawei,Red Hat,Debian,Ben Hall","Docker,Huawei,Red Hat,Debian,Ben Hall"
Quarter from 07/2016,7/1/2016,10/1/2016,Docker,"Docker,Huawei","Docker,Huawei,Red Hat","Docker,Huawei,Red Hat,DPI Animation House","Docker,Huawei,Red Hat,DPI Animation House,Cloudflare","Docker,Huawei,Red Hat,DPI Animation House,Cloudflare,OpenBet","Docker,Huawei,Red Hat,DPI Animation House,Cloudflare,OpenBet","Docker,Huawei,Red Hat,DPI Animation House,Cloudflare,OpenBet","Docker,Huawei,Red Hat,DPI Animation House,Cloudflare,OpenBet","Docker,Huawei,Red Hat,DPI Animation House,Cloudflare,OpenBet","Docker,Huawei,Red Hat,DPI Animation House,Cloudflare,OpenBet","Docker,Huawei,Red Hat,DPI Animation House,Cloudflare,OpenBet","Docker,Huawei,Red Hat,DPI Animation House,Cloudflare,OpenBet","Docker,Huawei,Red Hat,DPI Animation House,Cloudflare,OpenBet","Docker,Huawei,Red Hat,DPI Animation House,Cloudflare,OpenBet"
