Release,Date from,Date to,Top 1 contributing companies,Top 2 contributing companies,Top 3 contributing companies,Top 4 contributing companies,Top 5 contributing companies,Top 10 contributing companies,Top 15 contributing companies,Top 20 contributing companies,Top 25 contributing companies,Top 30 contributing companies,Top 50 contributing companies,Top 100 contributing companies,Top 200 contributing companies,Top 500 contributing companies,Top 1000 contributing companies
06/2016,6/1/2016,7/1/2016,CNCF,"CNCF,PLYmedia","CNCF,PLYmedia,Red Hat","CNCF,PLYmedia,Red Hat","CNCF,PLYmedia,Red Hat","CNCF,PLYmedia,Red Hat","CNCF,PLYmedia,Red Hat","CNCF,PLYmedia,Red Hat","CNCF,PLYmedia,Red Hat","CNCF,PLYmedia,Red Hat","CNCF,PLYmedia,Red Hat","CNCF,PLYmedia,Red Hat","CNCF,PLYmedia,Red Hat","CNCF,PLYmedia,Red Hat","CNCF,PLYmedia,Red Hat"
07/2016,7/1/2016,8/1/2016,IBM,"IBM,CNCF","IBM,CNCF,Google","IBM,CNCF,Google,SolarWinds","IBM,CNCF,Google,SolarWinds,Fujitsu","IBM,CNCF,Google,SolarWinds,Fujitsu,The Linux Foundation","IBM,CNCF,Google,SolarWinds,Fujitsu,The Linux Foundation","IBM,CNCF,Google,SolarWinds,Fujitsu,The Linux Foundation","IBM,CNCF,Google,SolarWinds,Fujitsu,The Linux Foundation","IBM,CNCF,Google,SolarWinds,Fujitsu,The Linux Foundation","IBM,CNCF,Google,SolarWinds,Fujitsu,The Linux Foundation","IBM,CNCF,Google,SolarWinds,Fujitsu,The Linux Foundation","IBM,CNCF,Google,SolarWinds,Fujitsu,The Linux Foundation","IBM,CNCF,Google,SolarWinds,Fujitsu,The Linux Foundation","IBM,CNCF,Google,SolarWinds,Fujitsu,The Linux Foundation"
08/2016,8/1/2016,9/1/2016,SolarWinds,"SolarWinds,CNCF","SolarWinds,CNCF,IBM","SolarWinds,CNCF,IBM,Google","SolarWinds,CNCF,IBM,Google,NIO","SolarWinds,CNCF,IBM,Google,NIO,Red Hat,Covalent,Huawei","SolarWinds,CNCF,IBM,Google,NIO,Red Hat,Covalent,Huawei","SolarWinds,CNCF,IBM,Google,NIO,Red Hat,Covalent,Huawei","SolarWinds,CNCF,IBM,Google,NIO,Red Hat,Covalent,Huawei","SolarWinds,CNCF,IBM,Google,NIO,Red Hat,Covalent,Huawei","SolarWinds,CNCF,IBM,Google,NIO,Red Hat,Covalent,Huawei","SolarWinds,CNCF,IBM,Google,NIO,Red Hat,Covalent,Huawei","SolarWinds,CNCF,IBM,Google,NIO,Red Hat,Covalent,Huawei","SolarWinds,CNCF,IBM,Google,NIO,Red Hat,Covalent,Huawei","SolarWinds,CNCF,IBM,Google,NIO,Red Hat,Covalent,Huawei"
09/2016,9/1/2016,10/1/2016,SolarWinds,"SolarWinds,CNCF","SolarWinds,CNCF,Prometheus Consulting","SolarWinds,CNCF,Prometheus Consulting,Intel","SolarWinds,CNCF,Prometheus Consulting,Intel","SolarWinds,CNCF,Prometheus Consulting,Intel","SolarWinds,CNCF,Prometheus Consulting,Intel","SolarWinds,CNCF,Prometheus Consulting,Intel","SolarWinds,CNCF,Prometheus Consulting,Intel","SolarWinds,CNCF,Prometheus Consulting,Intel","SolarWinds,CNCF,Prometheus Consulting,Intel","SolarWinds,CNCF,Prometheus Consulting,Intel","SolarWinds,CNCF,Prometheus Consulting,Intel","SolarWinds,CNCF,Prometheus Consulting,Intel","SolarWinds,CNCF,Prometheus Consulting,Intel"
10/2016,10/1/2016,11/1/2016,CNCF,"CNCF,Treasure Data","CNCF,Treasure Data,Intel","CNCF,Treasure Data,Intel,Google","CNCF,Treasure Data,Intel,Google","CNCF,Treasure Data,Intel,Google","CNCF,Treasure Data,Intel,Google","CNCF,Treasure Data,Intel,Google","CNCF,Treasure Data,Intel,Google","CNCF,Treasure Data,Intel,Google","CNCF,Treasure Data,Intel,Google","CNCF,Treasure Data,Intel,Google","CNCF,Treasure Data,Intel,Google","CNCF,Treasure Data,Intel,Google","CNCF,Treasure Data,Intel,Google"
11/2016,11/1/2016,12/1/2016,CNCF,"CNCF,SolarWinds","CNCF,SolarWinds,Intel","CNCF,SolarWinds,Intel,SNCF","CNCF,SolarWinds,Intel,SNCF,Google","CNCF,SolarWinds,Intel,SNCF,Google,Red Hat,Factotum,Microsoft,Huawei,Chef","CNCF,SolarWinds,Intel,SNCF,Google,Red Hat,Factotum,Microsoft,Huawei,Chef,Fujitsu,DigitalOcean","CNCF,SolarWinds,Intel,SNCF,Google,Red Hat,Factotum,Microsoft,Huawei,Chef,Fujitsu,DigitalOcean","CNCF,SolarWinds,Intel,SNCF,Google,Red Hat,Factotum,Microsoft,Huawei,Chef,Fujitsu,DigitalOcean","CNCF,SolarWinds,Intel,SNCF,Google,Red Hat,Factotum,Microsoft,Huawei,Chef,Fujitsu,DigitalOcean","CNCF,SolarWinds,Intel,SNCF,Google,Red Hat,Factotum,Microsoft,Huawei,Chef,Fujitsu,DigitalOcean","CNCF,SolarWinds,Intel,SNCF,Google,Red Hat,Factotum,Microsoft,Huawei,Chef,Fujitsu,DigitalOcean","CNCF,SolarWinds,Intel,SNCF,Google,Red Hat,Factotum,Microsoft,Huawei,Chef,Fujitsu,DigitalOcean","CNCF,SolarWinds,Intel,SNCF,Google,Red Hat,Factotum,Microsoft,Huawei,Chef,Fujitsu,DigitalOcean","CNCF,SolarWinds,Intel,SNCF,Google,Red Hat,Factotum,Microsoft,Huawei,Chef,Fujitsu,DigitalOcean"
12/2016,12/1/2016,1/1/2017,CNCF,"CNCF,Weaveworks","CNCF,Weaveworks,SolarWinds","CNCF,Weaveworks,SolarWinds,Intel","CNCF,Weaveworks,SolarWinds,Intel,Red Hat","CNCF,Weaveworks,SolarWinds,Intel,Red Hat,Factotum,Upbound,Univa,Dynatrace","CNCF,Weaveworks,SolarWinds,Intel,Red Hat,Factotum,Upbound,Univa,Dynatrace","CNCF,Weaveworks,SolarWinds,Intel,Red Hat,Factotum,Upbound,Univa,Dynatrace","CNCF,Weaveworks,SolarWinds,Intel,Red Hat,Factotum,Upbound,Univa,Dynatrace","CNCF,Weaveworks,SolarWinds,Intel,Red Hat,Factotum,Upbound,Univa,Dynatrace","CNCF,Weaveworks,SolarWinds,Intel,Red Hat,Factotum,Upbound,Univa,Dynatrace","CNCF,Weaveworks,SolarWinds,Intel,Red Hat,Factotum,Upbound,Univa,Dynatrace","CNCF,Weaveworks,SolarWinds,Intel,Red Hat,Factotum,Upbound,Univa,Dynatrace","CNCF,Weaveworks,SolarWinds,Intel,Red Hat,Factotum,Upbound,Univa,Dynatrace","CNCF,Weaveworks,SolarWinds,Intel,Red Hat,Factotum,Upbound,Univa,Dynatrace"
01/2017,1/1/2017,2/1/2017,CNCF,"CNCF,Intel","CNCF,Intel,Red Hat","CNCF,Intel,Red Hat,Infoblox","CNCF,Intel,Red Hat,Infoblox,Fujitsu","CNCF,Intel,Red Hat,Infoblox,Fujitsu,storageos,Treasure Data","CNCF,Intel,Red Hat,Infoblox,Fujitsu,storageos,Treasure Data","CNCF,Intel,Red Hat,Infoblox,Fujitsu,storageos,Treasure Data","CNCF,Intel,Red Hat,Infoblox,Fujitsu,storageos,Treasure Data","CNCF,Intel,Red Hat,Infoblox,Fujitsu,storageos,Treasure Data","CNCF,Intel,Red Hat,Infoblox,Fujitsu,storageos,Treasure Data","CNCF,Intel,Red Hat,Infoblox,Fujitsu,storageos,Treasure Data","CNCF,Intel,Red Hat,Infoblox,Fujitsu,storageos,Treasure Data","CNCF,Intel,Red Hat,Infoblox,Fujitsu,storageos,Treasure Data","CNCF,Intel,Red Hat,Infoblox,Fujitsu,storageos,Treasure Data"
02/2017,2/1/2017,3/1/2017,CNCF,"CNCF,Walt Disney","CNCF,Walt Disney,Google","CNCF,Walt Disney,Google,Intel","CNCF,Walt Disney,Google,Intel,Docker","CNCF,Walt Disney,Google,Intel,Docker,Bitnami,Red Hat,Upbound,Ubisoft,Treasure Data","CNCF,Walt Disney,Google,Intel,Docker,Bitnami,Red Hat,Upbound,Ubisoft,Treasure Data,OpenStack,Nirmata,LightStep,indiehosters,IBM","CNCF,Walt Disney,Google,Intel,Docker,Bitnami,Red Hat,Upbound,Ubisoft,Treasure Data,OpenStack,Nirmata,LightStep,indiehosters,IBM,Factotum,ContainerStack.io,Buoyant","CNCF,Walt Disney,Google,Intel,Docker,Bitnami,Red Hat,Upbound,Ubisoft,Treasure Data,OpenStack,Nirmata,LightStep,indiehosters,IBM,Factotum,ContainerStack.io,Buoyant","CNCF,Walt Disney,Google,Intel,Docker,Bitnami,Red Hat,Upbound,Ubisoft,Treasure Data,OpenStack,Nirmata,LightStep,indiehosters,IBM,Factotum,ContainerStack.io,Buoyant","CNCF,Walt Disney,Google,Intel,Docker,Bitnami,Red Hat,Upbound,Ubisoft,Treasure Data,OpenStack,Nirmata,LightStep,indiehosters,IBM,Factotum,ContainerStack.io,Buoyant","CNCF,Walt Disney,Google,Intel,Docker,Bitnami,Red Hat,Upbound,Ubisoft,Treasure Data,OpenStack,Nirmata,LightStep,indiehosters,IBM,Factotum,ContainerStack.io,Buoyant","CNCF,Walt Disney,Google,Intel,Docker,Bitnami,Red Hat,Upbound,Ubisoft,Treasure Data,OpenStack,Nirmata,LightStep,indiehosters,IBM,Factotum,ContainerStack.io,Buoyant","CNCF,Walt Disney,Google,Intel,Docker,Bitnami,Red Hat,Upbound,Ubisoft,Treasure Data,OpenStack,Nirmata,LightStep,indiehosters,IBM,Factotum,ContainerStack.io,Buoyant","CNCF,Walt Disney,Google,Intel,Docker,Bitnami,Red Hat,Upbound,Ubisoft,Treasure Data,OpenStack,Nirmata,LightStep,indiehosters,IBM,Factotum,ContainerStack.io,Buoyant"
03/2017,3/1/2017,4/1/2017,CNCF,"CNCF,The Linux Foundation","CNCF,The Linux Foundation,Google","CNCF,The Linux Foundation,Google,RX-M","CNCF,The Linux Foundation,Google,RX-M,Red Hat","CNCF,The Linux Foundation,Google,RX-M,Red Hat,Intel,Docker,Infoblox,SanDisk,Walt Disney","CNCF,The Linux Foundation,Google,RX-M,Red Hat,Intel,Docker,Infoblox,SanDisk,Walt Disney,SolarWinds,Robert Koch-institut,Portworx,IBM,Huawei","CNCF,The Linux Foundation,Google,RX-M,Red Hat,Intel,Docker,Infoblox,SanDisk,Walt Disney,SolarWinds,Robert Koch-institut,Portworx,IBM,Huawei,Dell,CurrencyFair.com,Code Coup","CNCF,The Linux Foundation,Google,RX-M,Red Hat,Intel,Docker,Infoblox,SanDisk,Walt Disney,SolarWinds,Robert Koch-institut,Portworx,IBM,Huawei,Dell,CurrencyFair.com,Code Coup","CNCF,The Linux Foundation,Google,RX-M,Red Hat,Intel,Docker,Infoblox,SanDisk,Walt Disney,SolarWinds,Robert Koch-institut,Portworx,IBM,Huawei,Dell,CurrencyFair.com,Code Coup","CNCF,The Linux Foundation,Google,RX-M,Red Hat,Intel,Docker,Infoblox,SanDisk,Walt Disney,SolarWinds,Robert Koch-institut,Portworx,IBM,Huawei,Dell,CurrencyFair.com,Code Coup","CNCF,The Linux Foundation,Google,RX-M,Red Hat,Intel,Docker,Infoblox,SanDisk,Walt Disney,SolarWinds,Robert Koch-institut,Portworx,IBM,Huawei,Dell,CurrencyFair.com,Code Coup","CNCF,The Linux Foundation,Google,RX-M,Red Hat,Intel,Docker,Infoblox,SanDisk,Walt Disney,SolarWinds,Robert Koch-institut,Portworx,IBM,Huawei,Dell,CurrencyFair.com,Code Coup","CNCF,The Linux Foundation,Google,RX-M,Red Hat,Intel,Docker,Infoblox,SanDisk,Walt Disney,SolarWinds,Robert Koch-institut,Portworx,IBM,Huawei,Dell,CurrencyFair.com,Code Coup","CNCF,The Linux Foundation,Google,RX-M,Red Hat,Intel,Docker,Infoblox,SanDisk,Walt Disney,SolarWinds,Robert Koch-institut,Portworx,IBM,Huawei,Dell,CurrencyFair.com,Code Coup"
04/2017,4/1/2017,5/1/2017,CNCF,"CNCF,The Linux Foundation","CNCF,The Linux Foundation,SolarWinds","CNCF,The Linux Foundation,SolarWinds,IBM","CNCF,The Linux Foundation,SolarWinds,IBM,Microsoft","CNCF,The Linux Foundation,SolarWinds,IBM,Microsoft,Intel,Google,Covalent,Telefónica,storageos","CNCF,The Linux Foundation,SolarWinds,IBM,Microsoft,Intel,Google,Covalent,Telefónica,storageos,Upbound,SolidFire,Robust Perception,Red Hat,Portworx","CNCF,The Linux Foundation,SolarWinds,IBM,Microsoft,Intel,Google,Covalent,Telefónica,storageos,Upbound,SolidFire,Robust Perception,Red Hat,Portworx,Weaveworks,Juniper Networks,ZTE,Infoblox,Iguaz.io","CNCF,The Linux Foundation,SolarWinds,IBM,Microsoft,Intel,Google,Covalent,Telefónica,storageos,Upbound,SolidFire,Robust Perception,Red Hat,Portworx,Weaveworks,Juniper Networks,ZTE,Infoblox,Iguaz.io,Edumall.vn","CNCF,The Linux Foundation,SolarWinds,IBM,Microsoft,Intel,Google,Covalent,Telefónica,storageos,Upbound,SolidFire,Robust Perception,Red Hat,Portworx,Weaveworks,Juniper Networks,ZTE,Infoblox,Iguaz.io,Edumall.vn","CNCF,The Linux Foundation,SolarWinds,IBM,Microsoft,Intel,Google,Covalent,Telefónica,storageos,Upbound,SolidFire,Robust Perception,Red Hat,Portworx,Weaveworks,Juniper Networks,ZTE,Infoblox,Iguaz.io,Edumall.vn","CNCF,The Linux Foundation,SolarWinds,IBM,Microsoft,Intel,Google,Covalent,Telefónica,storageos,Upbound,SolidFire,Robust Perception,Red Hat,Portworx,Weaveworks,Juniper Networks,ZTE,Infoblox,Iguaz.io,Edumall.vn","CNCF,The Linux Foundation,SolarWinds,IBM,Microsoft,Intel,Google,Covalent,Telefónica,storageos,Upbound,SolidFire,Robust Perception,Red Hat,Portworx,Weaveworks,Juniper Networks,ZTE,Infoblox,Iguaz.io,Edumall.vn","CNCF,The Linux Foundation,SolarWinds,IBM,Microsoft,Intel,Google,Covalent,Telefónica,storageos,Upbound,SolidFire,Robust Perception,Red Hat,Portworx,Weaveworks,Juniper Networks,ZTE,Infoblox,Iguaz.io,Edumall.vn","CNCF,The Linux Foundation,SolarWinds,IBM,Microsoft,Intel,Google,Covalent,Telefónica,storageos,Upbound,SolidFire,Robust Perception,Red Hat,Portworx,Weaveworks,Juniper Networks,ZTE,Infoblox,Iguaz.io,Edumall.vn"
05/2017,5/1/2017,6/1/2017,CNCF,"CNCF,Intel","CNCF,Intel,Heptio","CNCF,Intel,Heptio,IBM","CNCF,Intel,Heptio,IBM,Robust Perception","CNCF,Intel,Heptio,IBM,Robust Perception,VMware,Google,Microsoft,Infoblox","CNCF,Intel,Heptio,IBM,Robust Perception,VMware,Google,Microsoft,Infoblox","CNCF,Intel,Heptio,IBM,Robust Perception,VMware,Google,Microsoft,Infoblox","CNCF,Intel,Heptio,IBM,Robust Perception,VMware,Google,Microsoft,Infoblox","CNCF,Intel,Heptio,IBM,Robust Perception,VMware,Google,Microsoft,Infoblox","CNCF,Intel,Heptio,IBM,Robust Perception,VMware,Google,Microsoft,Infoblox","CNCF,Intel,Heptio,IBM,Robust Perception,VMware,Google,Microsoft,Infoblox","CNCF,Intel,Heptio,IBM,Robust Perception,VMware,Google,Microsoft,Infoblox","CNCF,Intel,Heptio,IBM,Robust Perception,VMware,Google,Microsoft,Infoblox","CNCF,Intel,Heptio,IBM,Robust Perception,VMware,Google,Microsoft,Infoblox"
06/2017,6/1/2017,7/1/2017,CNCF,"CNCF,The Linux Foundation","CNCF,The Linux Foundation,Vulk","CNCF,The Linux Foundation,Vulk,Heptio","CNCF,The Linux Foundation,Vulk,Heptio,IBM","CNCF,The Linux Foundation,Vulk,Heptio,IBM,Red Hat,Docker,Prometheus Consulting,Mirantis,VMware","CNCF,The Linux Foundation,Vulk,Heptio,IBM,Red Hat,Docker,Prometheus Consulting,Mirantis,VMware,Treasure Data","CNCF,The Linux Foundation,Vulk,Heptio,IBM,Red Hat,Docker,Prometheus Consulting,Mirantis,VMware,Treasure Data","CNCF,The Linux Foundation,Vulk,Heptio,IBM,Red Hat,Docker,Prometheus Consulting,Mirantis,VMware,Treasure Data","CNCF,The Linux Foundation,Vulk,Heptio,IBM,Red Hat,Docker,Prometheus Consulting,Mirantis,VMware,Treasure Data","CNCF,The Linux Foundation,Vulk,Heptio,IBM,Red Hat,Docker,Prometheus Consulting,Mirantis,VMware,Treasure Data","CNCF,The Linux Foundation,Vulk,Heptio,IBM,Red Hat,Docker,Prometheus Consulting,Mirantis,VMware,Treasure Data","CNCF,The Linux Foundation,Vulk,Heptio,IBM,Red Hat,Docker,Prometheus Consulting,Mirantis,VMware,Treasure Data","CNCF,The Linux Foundation,Vulk,Heptio,IBM,Red Hat,Docker,Prometheus Consulting,Mirantis,VMware,Treasure Data","CNCF,The Linux Foundation,Vulk,Heptio,IBM,Red Hat,Docker,Prometheus Consulting,Mirantis,VMware,Treasure Data"
07/2017,7/1/2017,8/1/2017,CNCF,"CNCF,Vulk","CNCF,Vulk,The Linux Foundation","CNCF,Vulk,The Linux Foundation,Huawei","CNCF,Vulk,The Linux Foundation,Huawei,Docker","CNCF,Vulk,The Linux Foundation,Huawei,Docker,Infoblox,Cloudflare,Red Hat,SolarWinds,Uber","CNCF,Vulk,The Linux Foundation,Huawei,Docker,Infoblox,Cloudflare,Red Hat,SolarWinds,Uber,Prometheus Consulting,Google","CNCF,Vulk,The Linux Foundation,Huawei,Docker,Infoblox,Cloudflare,Red Hat,SolarWinds,Uber,Prometheus Consulting,Google","CNCF,Vulk,The Linux Foundation,Huawei,Docker,Infoblox,Cloudflare,Red Hat,SolarWinds,Uber,Prometheus Consulting,Google","CNCF,Vulk,The Linux Foundation,Huawei,Docker,Infoblox,Cloudflare,Red Hat,SolarWinds,Uber,Prometheus Consulting,Google","CNCF,Vulk,The Linux Foundation,Huawei,Docker,Infoblox,Cloudflare,Red Hat,SolarWinds,Uber,Prometheus Consulting,Google","CNCF,Vulk,The Linux Foundation,Huawei,Docker,Infoblox,Cloudflare,Red Hat,SolarWinds,Uber,Prometheus Consulting,Google","CNCF,Vulk,The Linux Foundation,Huawei,Docker,Infoblox,Cloudflare,Red Hat,SolarWinds,Uber,Prometheus Consulting,Google","CNCF,Vulk,The Linux Foundation,Huawei,Docker,Infoblox,Cloudflare,Red Hat,SolarWinds,Uber,Prometheus Consulting,Google","CNCF,Vulk,The Linux Foundation,Huawei,Docker,Infoblox,Cloudflare,Red Hat,SolarWinds,Uber,Prometheus Consulting,Google"
08/2017,8/1/2017,9/1/2017,CNCF,"CNCF,The Linux Foundation","CNCF,The Linux Foundation,Vulk","CNCF,The Linux Foundation,Vulk,Google","CNCF,The Linux Foundation,Vulk,Google,Intel","CNCF,The Linux Foundation,Vulk,Google,Intel,SolarWinds,msg systems,Heptio,Microsoft,EMC","CNCF,The Linux Foundation,Vulk,Google,Intel,SolarWinds,msg systems,Heptio,Microsoft,EMC,Uber,Project Calico,RackN,Docker,Red Hat","CNCF,The Linux Foundation,Vulk,Google,Intel,SolarWinds,msg systems,Heptio,Microsoft,EMC,Uber,Project Calico,RackN,Docker,Red Hat,Mirantis","CNCF,The Linux Foundation,Vulk,Google,Intel,SolarWinds,msg systems,Heptio,Microsoft,EMC,Uber,Project Calico,RackN,Docker,Red Hat,Mirantis","CNCF,The Linux Foundation,Vulk,Google,Intel,SolarWinds,msg systems,Heptio,Microsoft,EMC,Uber,Project Calico,RackN,Docker,Red Hat,Mirantis","CNCF,The Linux Foundation,Vulk,Google,Intel,SolarWinds,msg systems,Heptio,Microsoft,EMC,Uber,Project Calico,RackN,Docker,Red Hat,Mirantis","CNCF,The Linux Foundation,Vulk,Google,Intel,SolarWinds,msg systems,Heptio,Microsoft,EMC,Uber,Project Calico,RackN,Docker,Red Hat,Mirantis","CNCF,The Linux Foundation,Vulk,Google,Intel,SolarWinds,msg systems,Heptio,Microsoft,EMC,Uber,Project Calico,RackN,Docker,Red Hat,Mirantis","CNCF,The Linux Foundation,Vulk,Google,Intel,SolarWinds,msg systems,Heptio,Microsoft,EMC,Uber,Project Calico,RackN,Docker,Red Hat,Mirantis","CNCF,The Linux Foundation,Vulk,Google,Intel,SolarWinds,msg systems,Heptio,Microsoft,EMC,Uber,Project Calico,RackN,Docker,Red Hat,Mirantis"
09/2017,9/1/2017,10/1/2017,CNCF,"CNCF,Cleverstep","CNCF,Cleverstep,Google","CNCF,Cleverstep,Google,Wipro Consulting Services","CNCF,Cleverstep,Google,Wipro Consulting Services,Vulk","CNCF,Cleverstep,Google,Wipro Consulting Services,Vulk,SkyWalking,IBM,Intel,Nirmata,Pieter Lange PTLC","CNCF,Cleverstep,Google,Wipro Consulting Services,Vulk,SkyWalking,IBM,Intel,Nirmata,Pieter Lange PTLC,Red Hat,Styra,CloudHealth Technologies,Docker","CNCF,Cleverstep,Google,Wipro Consulting Services,Vulk,SkyWalking,IBM,Intel,Nirmata,Pieter Lange PTLC,Red Hat,Styra,CloudHealth Technologies,Docker","CNCF,Cleverstep,Google,Wipro Consulting Services,Vulk,SkyWalking,IBM,Intel,Nirmata,Pieter Lange PTLC,Red Hat,Styra,CloudHealth Technologies,Docker","CNCF,Cleverstep,Google,Wipro Consulting Services,Vulk,SkyWalking,IBM,Intel,Nirmata,Pieter Lange PTLC,Red Hat,Styra,CloudHealth Technologies,Docker","CNCF,Cleverstep,Google,Wipro Consulting Services,Vulk,SkyWalking,IBM,Intel,Nirmata,Pieter Lange PTLC,Red Hat,Styra,CloudHealth Technologies,Docker","CNCF,Cleverstep,Google,Wipro Consulting Services,Vulk,SkyWalking,IBM,Intel,Nirmata,Pieter Lange PTLC,Red Hat,Styra,CloudHealth Technologies,Docker","CNCF,Cleverstep,Google,Wipro Consulting Services,Vulk,SkyWalking,IBM,Intel,Nirmata,Pieter Lange PTLC,Red Hat,Styra,CloudHealth Technologies,Docker","CNCF,Cleverstep,Google,Wipro Consulting Services,Vulk,SkyWalking,IBM,Intel,Nirmata,Pieter Lange PTLC,Red Hat,Styra,CloudHealth Technologies,Docker","CNCF,Cleverstep,Google,Wipro Consulting Services,Vulk,SkyWalking,IBM,Intel,Nirmata,Pieter Lange PTLC,Red Hat,Styra,CloudHealth Technologies,Docker"
10/2017,10/1/2017,11/1/2017,CNCF,"CNCF,The Linux Foundation","CNCF,The Linux Foundation,Google","CNCF,The Linux Foundation,Google,IBM","CNCF,The Linux Foundation,Google,IBM,Vulk","CNCF,The Linux Foundation,Google,IBM,Vulk,Grafana,Samsung,Heptio,Iguaz.io,Huawei","CNCF,The Linux Foundation,Google,IBM,Vulk,Grafana,Samsung,Heptio,Iguaz.io,Huawei,Red Hat,VMware,PayScale,Weaveworks,Cisco","CNCF,The Linux Foundation,Google,IBM,Vulk,Grafana,Samsung,Heptio,Iguaz.io,Huawei,Red Hat,VMware,PayScale,Weaveworks,Cisco,Zalando,WIDEN,Weibo.com,Tencent,SUSE","CNCF,The Linux Foundation,Google,IBM,Vulk,Grafana,Samsung,Heptio,Iguaz.io,Huawei,Red Hat,VMware,PayScale,Weaveworks,Cisco,Zalando,WIDEN,Weibo.com,Tencent,SUSE,StackPointCloud,Spirula Systems,SolarWinds,Serverless,Microsoft","CNCF,The Linux Foundation,Google,IBM,Vulk,Grafana,Samsung,Heptio,Iguaz.io,Huawei,Red Hat,VMware,PayScale,Weaveworks,Cisco,Zalando,WIDEN,Weibo.com,Tencent,SUSE,StackPointCloud,Spirula Systems,SolarWinds,Serverless,Microsoft,Kinvolk,GoodData,Docker,Canonical,Caicloud","CNCF,The Linux Foundation,Google,IBM,Vulk,Grafana,Samsung,Heptio,Iguaz.io,Huawei,Red Hat,VMware,PayScale,Weaveworks,Cisco,Zalando,WIDEN,Weibo.com,Tencent,SUSE,StackPointCloud,Spirula Systems,SolarWinds,Serverless,Microsoft,Kinvolk,GoodData,Docker,Canonical,Caicloud,Bitnami,Apprenda,Aperian Global","CNCF,The Linux Foundation,Google,IBM,Vulk,Grafana,Samsung,Heptio,Iguaz.io,Huawei,Red Hat,VMware,PayScale,Weaveworks,Cisco,Zalando,WIDEN,Weibo.com,Tencent,SUSE,StackPointCloud,Spirula Systems,SolarWinds,Serverless,Microsoft,Kinvolk,GoodData,Docker,Canonical,Caicloud,Bitnami,Apprenda,Aperian Global","CNCF,The Linux Foundation,Google,IBM,Vulk,Grafana,Samsung,Heptio,Iguaz.io,Huawei,Red Hat,VMware,PayScale,Weaveworks,Cisco,Zalando,WIDEN,Weibo.com,Tencent,SUSE,StackPointCloud,Spirula Systems,SolarWinds,Serverless,Microsoft,Kinvolk,GoodData,Docker,Canonical,Caicloud,Bitnami,Apprenda,Aperian Global","CNCF,The Linux Foundation,Google,IBM,Vulk,Grafana,Samsung,Heptio,Iguaz.io,Huawei,Red Hat,VMware,PayScale,Weaveworks,Cisco,Zalando,WIDEN,Weibo.com,Tencent,SUSE,StackPointCloud,Spirula Systems,SolarWinds,Serverless,Microsoft,Kinvolk,GoodData,Docker,Canonical,Caicloud,Bitnami,Apprenda,Aperian Global","CNCF,The Linux Foundation,Google,IBM,Vulk,Grafana,Samsung,Heptio,Iguaz.io,Huawei,Red Hat,VMware,PayScale,Weaveworks,Cisco,Zalando,WIDEN,Weibo.com,Tencent,SUSE,StackPointCloud,Spirula Systems,SolarWinds,Serverless,Microsoft,Kinvolk,GoodData,Docker,Canonical,Caicloud,Bitnami,Apprenda,Aperian Global"
